TM_interactions_ID,texts_ID,start_index,end_index,food,drug
2623,1180,0,233,piperine,Carbamazepine
2629,1182,473,678,oleic acid,fucoxanthin
2630,1182,818,984,water,Fucoxanthin
2631,1182,818,984,water,oleic acid
2645,1189,408,757,oxygen,phenol
2667,1198,1220,1458,Genistein,hydrogen
2698,1208,1017,1241,grapefruit,fexofenadine
2699,1208,1017,1241,apple,fexofenadine
2703,1211,1403,1544,NAD+,Disulfiram
2723,1221,584,714,chicken,berberine
2727,1225,1455,1739,oxygen,nitrocefin
2728,1225,1455,1739,water,nitrocefin
2785,1250,227,448,quercetin,apigenin
2792,1255,658,916,potassium,ranolazine
2793,1256,1096,1194,atropine,tubocurarine
2823,1274,769,916,flavonoids,digoxin
2852,1291,2136,2274,kefir,doxorubicin
2858,1297,2081,2298,water,glyphosate
2865,1301,0,333,apple,atenolol
2870,1304,417,696,spinach,griseofulvin
2876,1307,359,582,cottonseed,gossypol
2892,1315,108,226,water,chlorine
2949,1339,1174,1607,testosterone,midazolam
2950,1340,1104,1374,salt,cabozantinib
2954,1343,309,485,Curcumin,phenylephrine
2955,1343,309,485,zingerone,phenylephrine
2958,1343,309,485,pterostilbene,phenylephrine
2959,1343,309,485,isoeugenol,phenylephrine
2961,1343,309,485,phenylephrine,propylparaben
2962,1343,309,485,phenylephrine,eugenol
2963,1343,486,620,vanillin,propylparaben
2964,1343,486,620,eugenol,propylparaben
2965,1343,486,620,phenylephrine,propylparaben
2980,1350,595,671,banana,Acetaminophen
2981,1350,894,1076,banana,acetaminophen
2984,1351,615,836,grape,digoxin
2985,1351,1043,1284,grape,digoxin
2986,1351,1043,1284,ethyl acetate,digoxin
2987,1351,1285,1461,grape,digoxin
2988,1351,1462,1577,grape,digoxin
2989,1351,1578,1696,grape,digoxin
2995,1354,997,1370,glucose,metformin
3002,1360,805,993,isoflavones,formononetin
3004,1361,746,863,tetracycline,atrazine
3022,1372,943,1171,lithium,aripiprazole
3032,1377,367,575,retinoic acid,tazarotene
3033,1377,367,575,retinoic acid,acitretin
3041,1381,530,659,potassium,patiromer
3056,1388,382,612,uric acid,allopurinol
3084,1402,826,957,luteolin,borneol
3143,1430,1326,1457,rice,abscisic acid
3144,1431,1478,1724,creatinine,omeprazole
3145,1431,1895,2072,creatinine,omeprazole
3159,1441,856,1245,apple,atenolol
3160,1441,856,1245,apple,aliskiren
3161,1441,856,1245,apple,celiprolol
3162,1441,856,1245,apple,montelukast
3166,1441,856,1245,apple,sildenafil
3167,1441,856,1245,apple,cyclosporine
3168,1441,856,1245,apple,felodipine
3182,1441,856,1245,sildenafil,atenolol
3183,1441,856,1245,sildenafil,celiprolol
3184,1441,856,1245,sildenafil,montelukast
3188,1441,856,1245,sildenafil,cyclosporine
3189,1441,856,1245,sildenafil,felodipine
3192,1441,856,1245,grape,atenolol
3193,1441,856,1245,grape,aliskiren
3194,1441,856,1245,grape,celiprolol
3195,1441,856,1245,grape,montelukast
3199,1441,856,1245,grape,sildenafil
3200,1441,856,1245,grape,cyclosporine
3201,1441,856,1245,grape,felodipine
3218,1441,856,1245,aluminum,atenolol
3219,1441,856,1245,aluminum,celiprolol
3220,1441,856,1245,aluminum,montelukast
3225,1443,647,733,salt,phenytoin
3238,1452,565,849,estrogen,quercetin
3244,1457,1270,1443,phenylephrine,acetaminophen
3251,1461,1555,1710,caffeine,warfarin
3252,1461,1801,1840,coffee,warfarin
3258,1464,1316,1590,ginger,oseltamivir
3259,1464,1316,1590,ginger,irinotecan
3260,1464,1316,1590,ginger,clopidogrel
3261,1464,1316,1590,curcumin,clopidogrel
3287,1476,546,721,chicken,quercetin
3288,1476,722,894,Quercetin,enrofloxacin
3293,1478,1502,1764,citrus,imidacloprid
3294,1479,448,603,glucose,Voglibose
3302,1484,1488,1575,green tea,nadolol
3303,1484,1576,1680,green tea,nadolol
3307,1486,663,866,phytic acid,tannic acid
3323,1497,1092,1192,piperine,doxorubicin
3337,1508,365,629,green tea,fluvastatin
3340,1508,910,1040,green tea,fluvastatin
3350,1512,344,520,caffeic acid,warfarin
3351,1512,344,520,ferulic acid,warfarin
3363,1516,887,1024,Estrogen,estradiol
3364,1516,887,1024,Estrogen,testosterone
3398,1529,298,538,lactic acid,calcium sulfate
3403,1533,1112,1593,xanthine,mercaptopurine
3404,1533,1112,1593,grape,sildenafil
3405,1533,1112,1593,red wine,cisapride
3411,1539,1683,1870,date,vortioxetine
3417,1542,794,916,glucose,Permethrin
3422,1544,155,286,Ferulic acid,4-vinylguaiacol
3423,1544,287,460,ferulic acid,4-vinylguaiacol
3460,1556,0,256,nitric oxide,riociguat
3465,1560,172,555,nobiletin,atorvastatin
3467,1561,118,311,water,nitrite
3487,1571,1087,1382,grapefruit,blonanserin
3488,1571,1924,2027,grapefruit,blonanserin
3512,1583,91,345,oxygen,carbon monoxide
3529,1596,534,643,catechin,epicatechin
3534,1599,935,1061,lettuce,imidacloprid
3549,1608,813,982,pinocembrin,quercetin
3550,1608,983,1090,Galangin,rosuvastatin
3551,1608,983,1090,chrysin,rosuvastatin
3552,1608,983,1090,pinocembrin,rosuvastatin
3553,1608,1091,1188,flavonoids,rosuvastatin
3557,1611,0,285,ginseng,warfarin
3560,1612,128,370,l-ornithine,l-arginine
3562,1612,128,370,l-lysine,l-arginine
3579,1616,1415,1623,lactic acid,calcium sulfate
3603,1629,777,910,whey,biochanin A
3604,1629,777,910,whey,genistein
3606,1629,1011,1215,coumestrol,genistein
3613,1631,634,929,naringin,hesperidin
3638,1640,582,877,flavonoids,bumetanide
3662,1653,908,1124,zinc,zinc sulfate
3665,1656,608,763,salt,palbociclib
3670,1659,537,714,sodium,Brivaracetam
3672,1661,331,523,dopamine,morphine
3681,1664,1508,1618,serotonin,yohimbine
3688,1669,116,187,sodium,Tenapanor
3689,1669,116,187,phosphate,Tenapanor
3691,1669,951,1122,phosphorus,tenapanor
3702,1676,727,931,linalool,trimethoprim
3703,1676,727,931,linalool,sulfamethoxazole
3704,1676,727,931,linalool,piperacillin
3705,1676,727,931,linalool,chloramphenicol
3706,1676,727,931,linalool,tetracycline
3707,1676,2121,2320,linalool,basil
3722,1686,939,1115,theaflavin,fluvastatin
3726,1689,953,1086,cinnamon,pioglitazone
3727,1689,1087,1319,cinnamon,pioglitazone
3728,1689,1407,1566,cinnamon,pioglitazone
3729,1690,1351,1509,soup,ciprofloxacin
3738,1697,981,1133,Quercetin,warfarin
3741,1700,995,1242,creatinine,edoxaban
3744,1703,123,280,turmeric,tacrolimus
3745,1703,1216,1357,turmeric,tacrolimus
3750,1706,1140,1344,caffeic acid,quercetin
3751,1706,1634,1861,melatonin,quercetin
3753,1706,1862,2070,melatonin,quercetin
3754,1706,2071,2191,caffeic acid,melatonin
3793,1725,574,677,glucose,chrysin
3804,1732,217,519,clementine,tacrolimus
3811,1737,615,725,citrus,tolfenamic acid
3813,1739,0,213,adenosine triphosphate,Entospletinib
3814,1740,1121,1277,honey,yohimbine
3816,1742,1186,1338,grapefruit,Alfuzosin
3817,1742,1186,1338,grapefruit,tamsulosin
3818,1742,1186,1338,grapefruit,silodosin
3819,1742,1186,1338,citrus,Alfuzosin
3820,1742,1186,1338,citrus,tamsulosin
3821,1742,1186,1338,citrus,silodosin
3822,1743,616,753,garlic,warfarin
3823,1743,616,753,ginger,warfarin
3824,1743,616,753,ginseng,warfarin
3827,1745,1059,1349,imperatorin,melatonin
3828,1745,1059,1349,isoimperatorin,melatonin
3861,1760,795,914,pomegranate,metformin
3862,1760,1040,1178,pomegranate,metformin
3867,1764,804,1046,myricetin,apigenin
3872,1768,842,1202,water,sildenafil
3889,1775,673,868,genistein,erlotinib
3890,1775,1282,1431,Genistein,erlotinib
3893,1775,1553,1806,Genistein,erlotinib
3894,1776,0,132,coffee,caffeine
3895,1776,919,1100,coffee,felodipine
3896,1776,1101,1196,coffee,felodipine
3897,1776,1431,1614,coffee,felodipine
3906,1783,720,1068,hydrogen,Clofazimine
3907,1783,720,1068,hydrogen,clofazimine
3913,1788,0,105,grapefruit,tacrolimus
3915,1789,775,1051,water,dapoxetine
3916,1790,0,119,ATP,caffeine
3917,1790,1747,1959,apple,caffeine
3933,1803,1072,1265,tea,eplerenone
3934,1803,1266,1499,Tartary buckwheat,eplerenone
3946,1810,452,600,dopamine,Selegiline
3947,1810,1272,1400,dopamine,selegiline
3948,1810,1675,1819,dopamine,selegiline
3972,1819,578,725,rosmarinic acid,epigallocatechin gallate
3976,1822,201,334,iron,magnesium peroxide
3978,1822,201,334,oxygen,magnesium peroxide
3979,1822,335,474,iron,magnesium peroxide
3980,1822,1183,1280,iron,magnesium peroxide
3981,1822,1578,1756,iron,magnesium peroxide
3993,1827,0,167,olive oil,vitamin D
3995,1828,198,362,dopamine,Lurasidone
3996,1828,198,362,serotonin,Lurasidone
4036,1850,0,198,dopamine,cocaine
4040,1853,565,649,glucose,nifedipine
4044,1854,977,1110,gelatin,lecithin
4046,1856,555,707,glycosides,verapamil
4050,1859,1236,1507,glucose,acetaminophen
4051,1859,1802,1945,glucose,acetaminophen
4052,1860,1060,1238,nutritional drink,cinnarizine
4062,1866,722,915,nitrogen,lapatinib
4063,1866,722,915,nitrogen,gefitinib
4098,1884,1823,2041,creatinine,delafloxacin
4110,1889,1080,1231,apple,SN-38
4111,1889,1232,1380,apple,SN-38
4128,1900,3,170,grapefruit,pirfenidone
4129,1900,1077,1298,grapefruit,pirfenidone
4132,1902,1676,1786,date,Posaconazole
4134,1904,525,769,grape,acetic acid
4161,1916,382,600,apigenin,emodin
4172,1922,1258,1457,arginine,lysine
4182,1928,582,943,dopamine,cocaine
4185,1931,0,155,grapefruit,fexofenadine
4218,1945,0,197,ethanol,naltrexone
4233,1947,831,1098,Nitrogen,nitrate
4244,1954,232,474,bornyl acetate,camphene
4262,1956,963,1163,chocolate,epicatechin
4263,1956,963,1163,chocolate,theobromine
4266,1957,798,1070,sterols,natamycin
4276,1964,385,547,luteolin,doxorubicin
4288,1970,1210,1383,arsenic,atrazine
4289,1970,1785,2035,arsenic,atrazine
4314,1984,541,655,water,curcumin
4316,1985,1236,1457,quercetin,rosiglitazone
4330,1995,894,1028,water,omeprazole
4350,2006,976,1147,serotonin,lorcaserin
4351,2007,1217,1465,grapefruit,prasugrel
4352,2008,1335,1702,glucose,carbamazepine
4356,2010,580,733,Apigenin,estradiol
4357,2010,580,733,Apigenin,naringenin
4358,2010,734,997,apigenin,naringenin
4360,2011,1461,1598,ketchup,lycopene
4361,2011,1461,1598,α-tocopherol,lycopene
4362,2011,1461,1598,ascorbic acid,lycopene
4379,2017,1814,2008,progesterone,Perampanel
4380,2018,0,118,grapefruit,Naringin
4381,2018,1128,1305,naringin,talinolol
4384,2020,1054,1194,cadmium,nicotine
4386,2020,1195,1361,cadmium,nicotine
4391,2021,992,1373,fruit juice,fexofenadine
4394,2023,605,807,Lactose,hydrogen
4395,2024,723,996,catechin,curcumin
4403,2029,1046,1204,calcium,Dolutegravir
4404,2029,1295,1416,calcium,dolutegravir
4405,2029,1295,1416,iron,dolutegravir
4406,2030,327,439,quercetin,tamsulosin
4407,2030,764,834,phenylephrine,Tamsulosin
4410,2030,835,1076,Quercetin,phenylephrine
4413,2030,1209,1386,quercetin,tamsulosin
4415,2030,1387,1577,quercetin,tamsulosin
4422,2034,558,675,nobiletin,dasatinib
4435,2034,676,980,quercetin,dasatinib
4440,2034,676,980,nobiletin,dasatinib
4442,2034,676,980,hesperetin,dasatinib
4446,2036,445,661,olive oil,oleic acid
4447,2036,445,661,olive oil,palmitoleic acid
4467,2044,1539,1671,green tea,epigallocatechin gallate
4476,2052,805,946,water,loperamide
4478,2053,0,203,Crocin,tyrosine
4484,2059,122,288,adenosine triphosphate,Bedaquiline
4489,2062,1119,1217,rutin,hesperidin
4494,2065,440,703,estrogen,melatonin
4495,2065,440,703,retinol,vitamin E
4507,2073,148,369,rice,sakuranetin
4530,2084,708,853,water,somatostatin
4533,2084,1148,1438,water,Losartan
4537,2085,215,375,grapefruit,bergapten
4554,2091,845,1046,iron,deferasirox
4560,2096,850,1098,glycine,threonine
4601,2114,704,933,chestnut,hydrogen
4641,2133,416,544,Piperine,curcumin
4642,2133,693,915,curcumin,piperine
4645,2135,516,684,rice,ozone
4655,2140,961,1104,casein,dextran
4662,2143,880,967,ethanol,apomorphine
4663,2143,880,967,ethanol,topiramate
4668,2146,1112,1225,glutathione,atrazine
4672,2149,635,809,gelatin,lecithin
4681,2155,870,1170,creatinine,Cobicistat
4695,2159,851,1034,enterolactone,mitoxantrone
4723,2173,0,230,ethanol,Tacrolimus
4740,2178,125,291,green tea,nadolol
4741,2178,357,591,tea,nadolol
4742,2178,940,1072,green tea,nadolol
4743,2178,1073,1237,green tea,nadolol
4764,2191,910,1100,water,caffeine
4766,2191,1472,1662,water,caffeine
4773,2196,1371,1688,nobiletin,nifedipine
4774,2197,1358,1535,gelatin,artemisinin
4788,2202,456,624,p-coumaric acid,Rutin
4789,2202,456,624,ferulic acid,Rutin
4795,2203,1092,1191,ethanol,memantine
4799,2207,717,848,adenosine triphosphate,Bedaquiline
4800,2208,1345,1450,nutritional drink,cinnarizine
4805,2211,412,568,iron,vitamin A
4813,2217,0,147,coffee,levothyroxine
4820,2221,1314,1483,glucose,dapagliflozin
4821,2221,1895,2054,glucose,dapagliflozin
4829,2225,877,980,coffee,oregano
4836,2229,745,907,grapefruit,clopidogrel
4837,2229,908,998,grapefruit,clopidogrel
4838,2229,999,1081,grapefruit,clopidogrel
4839,2230,319,461,water,Telaprevir
4846,2235,382,565,Dopamine,cocaine
4848,2236,960,1186,calcium,Ranolazine
4873,2251,736,914,water,fexofenadine
4890,2261,1423,1600,creatinine,dolutegravir
4920,2272,1101,1309,nutritional drink,rilpivirine
4933,2274,242,527,grapefruit,felodipine
4934,2274,242,527,grapefruit,nifedipine
4940,2277,871,1024,grapefruit,nadolol
4944,2279,1480,1658,glucose,aldosterone
4948,2281,182,345,water,deferasirox
4949,2281,182,345,apple,deferasirox
4981,2299,620,835,ursolic acid,celastrol
4986,2303,418,587,apple cider,carbon dioxide
4987,2303,418,587,vinegar,carbon dioxide
4996,2307,501,730,tricin,tyrosinase
4997,2307,731,1016,tricin,tyrosinase
5008,2312,1734,1841,coffee,tamoxifen
5019,2316,1257,1482,grapefruit,indinavir
5020,2316,1257,1482,grapefruit,carbamazepine
5025,2319,890,1075,Glucose,p-coumaric acid
5030,2322,1064,1215,grapefruit,riluzole
5042,2330,743,1043,zinc,captopril
5043,2330,1044,1471,zinc,captopril
5044,2330,1044,1471,zinc,verapamil
5045,2330,1044,1471,zinc,atenolol
5046,2330,1044,1471,zinc,losartan
5047,2330,1044,1471,zinc,hydrochlorothiazide
5048,2330,1044,1471,zinc,valsartan
5067,2338,860,1020,glucose,phenelzine
5068,2338,860,1020,glucose,pentamidine
5070,2339,401,580,genistein,estradiol
5072,2340,493,761,calcium,pregabalin
5074,2342,0,205,dopamine,cocaine
5076,2344,1668,1965,caffeine,anagrelide
5077,2344,2387,2571,Caffeine,anagrelide
5078,2345,0,105,cadmium,chromium
5098,2352,990,1149,phloretin,quercetin
5099,2352,990,1149,hesperidin,quercetin
5100,2353,806,1043,grapefruit,ticagrelor
5101,2354,809,1001,potassium,Dalfampridine
5107,2357,1365,1541,caffeine,clozapine
5137,2371,729,1081,flavonoids,acetaminophen
5138,2371,729,1081,flavonoids,simvastatin
5139,2371,729,1081,flavonoids,cyclophosphamide
5146,2371,1082,1379,flavonoids,quercetin
5151,2372,629,833,potassium,ezogabine
5154,2373,127,368,water,rosmarinic acid
5162,2376,0,240,dopamine,cocaine
5163,2376,468,591,dopamine,methylphenidate
5169,2381,509,756,quercetin,pantoprazole
5170,2381,509,756,luteolin,pantoprazole
5172,2382,0,122,grapefruit,montelukast
5173,2382,609,824,grapefruit,montelukast
5174,2382,1211,1325,grapefruit,montelukast
5175,2382,1326,1443,grapefruit,montelukast
5200,2390,410,607,piperine,diltiazem
5201,2390,608,739,piperine,diltiazem
5203,2390,1339,1562,piperine,diltiazem
5209,2392,1150,1371,soy milk,levothyroxine
5212,2394,616,753,water,MCC
5217,2397,1395,1575,calcium,vitamin D
5222,2401,0,187,dopamine,cocaine
5229,2404,1166,1421,caffeine,theophylline
5237,2409,643,783,serotonin,oxcarbazepine
5243,2413,936,1229,estrogen,oxytocin
5244,2413,936,1229,estrogen,vasopressin
5245,2413,936,1229,oxytocin,vasopressin
5248,2415,1131,1274,histamine,Betahistine
5256,2420,1262,1341,lutein,Ezetimibe
5275,2428,239,557,grapefruit,amlodipine
5276,2428,239,557,grapefruit,azelnidipine
5277,2428,239,557,grapefruit,benidipine
5278,2428,239,557,grapefruit,cilnidipine
5279,2428,239,557,grapefruit,felodipine
5280,2428,239,557,grapefruit,manidipine
5281,2428,239,557,grapefruit,nicardipine
5282,2428,239,557,grapefruit,nifedipine
5283,2428,239,557,grapefruit,nimodipine
5284,2428,239,557,grapefruit,nisoldipine
5290,2432,653,905,pineapple,aniline
5297,2436,331,459,grapefruit,naratriptan
5299,2438,1295,1387,calcium,Raltegravir
5305,2441,644,770,Calcium,alpha-lactalbumin
5342,2458,3566,3927,glucose,Vildagliptin
5343,2458,3928,4185,glucose,Vildagliptin
5344,2458,4292,4465,glucose,Vildagliptin
5346,2459,0,222,calcium,eltrombopag
5349,2460,634,767,sucrose,olanzapine
5350,2460,768,882,sucrose,sibutramine
5351,2460,883,1079,sucrose,sibutramine
5359,2465,697,930,cyanidin,ellagic acid
5360,2465,697,930,cyanidin,resveratrol
5361,2465,697,930,cyanidin,pterostilbene
5363,2465,697,930,delphinidin,ellagic acid
5364,2465,697,930,delphinidin,resveratrol
5365,2465,697,930,delphinidin,pterostilbene
5366,2465,697,930,quercetin,ellagic acid
5367,2465,697,930,quercetin,pterostilbene
5368,2465,697,930,kaempferol,ellagic acid
5369,2465,697,930,kaempferol,resveratrol
5370,2465,697,930,kaempferol,pterostilbene
5371,2465,697,930,ellagic acid,pterostilbene
5377,2467,1276,1492,grapefruit,ketamine
5378,2468,175,267,Estrogen,progesterone
5379,2468,175,267,Estrogen,testosterone
5389,2475,0,148,sauce,warfarin
5391,2476,934,1057,zinc,amlodipine
5393,2476,934,1057,zinc,indapamide
5397,2476,1282,1429,iron,Amlodipine
5398,2476,1282,1429,iron,perindopril
5399,2476,1282,1429,iron,indapamide
5400,2476,1282,1429,zinc,Amlodipine
5401,2476,1282,1429,zinc,perindopril
5402,2476,1282,1429,zinc,indapamide
5403,2476,1282,1429,copper,Amlodipine
5404,2476,1282,1429,copper,perindopril
5405,2476,1282,1429,copper,indapamide
5410,2479,369,485,tea,cocoa
5415,2482,112,251,cabbage,acetaminophen
5426,2488,278,503,potassium,Dalfampridine
5431,2490,394,568,pomegranate,ellagic acid
5432,2490,788,904,Anthocyanins,pomegranate
5435,2492,0,117,grapefruit,aliskiren
5436,2492,512,723,grapefruit,aliskiren
5438,2493,860,1086,water,tolvaptan
5444,2496,656,861,guava,cimetidine
5460,2504,616,803,uridine,Etravirine
5472,2513,1271,1380,estradiol,tamoxifen
5477,2514,606,885,phenols,nitrite
5481,2518,1185,1395,cortisol,Licorice
5482,2518,1185,1395,cortisone,Licorice
5483,2518,1185,1395,tetrahydrocortisone,Licorice
5495,2524,804,1229,cyanocobalamin,docetaxel
5496,2524,804,1229,folic acid,docetaxel
5498,2524,1230,1497,folic acid,docetaxel
5499,2524,1230,1497,cyanocobalamin,docetaxel
5500,2525,660,903,grapefruit,tolvaptan
5501,2525,904,1093,grapefruit,tolvaptan
5502,2525,1094,1216,grapefruit,tolvaptan
5531,2539,0,219,2-phenylethanol,phenylalanine
5535,2543,995,1109,nitric oxide,tadalafil
5546,2547,305,488,piperine,resveratrol
5547,2547,1101,1204,piperine,resveratrol
5567,2556,542,1038,quercetin,midazolam
5568,2556,1039,1250,quercetin,midazolam
5573,2559,1152,1269,Na+,Cypermethrin
5574,2559,1152,1269,Na+,bifenthrin
5582,2565,798,910,glucose,pravastatin
5583,2566,1464,1572,glucose,metformin
5584,2567,0,107,serotonin,Fenfluramine
5607,2573,1485,1612,spread,linezolid
5608,2574,1064,1313,garlic,nifedipine
5621,2579,1494,1680,serotonin,dexfenfluramine
5622,2580,0,193,grapefruit,atorvastatin
5626,2582,0,231,pomegranate,carbamazepine
5631,2586,1445,1566,ethyl acetate,verapamil
5638,2590,682,926,water,baclofen
5639,2590,927,1265,water,baclofen
5643,2590,1394,1557,sodium,baclofen
5644,2591,854,924,glutathione,kava
5646,2591,925,1131,ATP,kava
5647,2591,925,1131,oxygen,kava
5648,2592,980,1130,ethanol,minocycline
5649,2592,1248,1339,ethanol,minocycline
5653,2595,1445,1526,gelatin,Pomegranate
5656,2597,1283,1528,sauce,warfarin
5657,2597,1529,1680,cocktail,warfarin
5663,2603,0,307,ginseng,ginsenosides
5679,2610,854,985,apple,aliskiren
5680,2610,854,985,water,aliskiren
5681,2610,1157,1343,apple,aliskiren
5683,2610,1344,1419,apple,aliskiren
5692,2616,886,1048,coffee,caffeine
5693,2616,886,1048,tea,caffeine
5710,2624,0,186,iron,artesunate
5724,2630,743,1002,glutathione,polydextrose
5725,2630,743,1002,glutathione,sulfasalazine
5727,2631,257,440,quercetin,nocodazole
5729,2632,265,528,nutritional drink,fosamprenavir
5736,2637,151,383,grapefruit,fexofenadine
5738,2637,1683,1759,grapefruit,etoposide
5740,2639,206,369,citrus,montelukast
5742,2639,523,811,grapefruit,montelukast
5745,2641,460,633,grapefruit,amiodarone
5748,2644,0,90,adenosine,Tonapofylline
