lgn_id,lgn_name,hkg_name,in_mech_kge
4328,Phenolsulfonphthalein,,False
4329,Salicin,,False
4330,Diphthamide,,False
4331,Strawberry,,False
4332,Alanosine,,False
4333,N-chlorotaurine,,False
4334,Trehalose-6-Phosphate,,False
4335,Cinnamyl alcohol,,False
4336,Prussian blue,,False
4337,Bencyclane,,False
4338,Isbufylline,,False
4339,Hydrastine,,False
4340,Resiquimod,,False
4341,Marbofloxacin,,False
4342,Dehydrocholic acid,,False
4343,Tarazepide,,False
4344,Alverine,,False
4345,Lidamidine,,False
4346,6-diazo-5-oxo-L-norleucine,,False
4347,Valerian,,False
4348,Arnica montana,,False
4349,Flumequine,,False
4350,Arsanilic acid,,False
4351,Cladosporium herbarum,,False
4352,Aminophenazone,,False
4353,Cobiprostone,,False
4354,Hydrotalcite,,False
4355,Thrombopoietin,,False
4356,Perfluorodecalin,,False
4357,Metocurine,,False
4358,Narasin,,False
4359,Indigo,,False
4360,t-Butylhydroquinone,,False
4361,Iprindole,,False
4362,Dichloroacetic acid,,False
4363,Perifosine,,False
4364,Echinacoside,,False
4365,Bacillus cereus,,False
4366,Cefozopran,,False
4367,Rociverine,,False
4368,L-Baclofen,,False
4369,Axicabtagene ciloleucel,,False
4370,Cefpiramide,,False
4371,Metoprine,,False
4372,Streptonigrin,,False
4373,Tetramisole,,False
4374,Sacubitrilat,,False
4375,Diproteverine,,False
4376,Nizofenone,,False
4377,Metaraminol,,False
4378,CC-90001,,False
4379,2-Keto-3-Deoxygluconate,,False
4380,Paprika,,False
4381,iota-Carrageenan,,False
4382,Doramectin,,False
4383,Bufotenine,,False
4384,Succinylsulfathiazole,,False
4385,Tafolecimab,,False
4386,Deoxyuridine monophosphate,,False
4387,Nicomorphine,,False
4388,Benzoin,,False
4389,Potassium lactate,,False
4390,Fusarium graminearum,,False
4391,L-homoarginine,,False
4392,Butane,,False
4393,Thiosalicylic acid,,False
4394,Geranyl Diphosphate,,False
4395,Efalizumab,,False
4396,Dichlorophen,,False
4397,Diethyltoluamide,,False
4398,Fenticonazole,,False
4399,Ritobegron,,False
4400,"4-Methyl-1,2-Benzenediol",,False
4401,Terameprocol,,False
4402,Azapropazone,,False
4403,Cilostamide,,False
4404,Parsley,,False
4405,Nordazepam,,False
4406,Pramiracetam,,False
4407,Ilomastat,,False
4408,Carboxymethylcellulose,,False
4409,PRX-03140,,False
4410,5-fluorotryptophan,,False
4411,Fucus vesiculosus,,False
4412,D-Proline,,False
4413,Interferon tau,,False
4414,K-252a,,False
4415,Carbazole,,False
4416,Mescaline,,False
4417,Trifarotene,,False
4418,Rhodamine 6G,,False
4419,Aceclidine,,False
4420,Bombykol,,False
4421,Hexylresorcinol,,False
4422,Amylmetacresol,,False
4423,alpha-Tocopherol succinate,,False
4424,LM-609,,False
4425,Fusicoccin,,False
4426,Cetaben,,False
4427,Maytansine,,False
4428,Demegestone,,False
4429,Pirlindole,,False
4430,Decamethoxine,,False
4431,Thiorphan,,False
4432,Bucillamine,,False
4433,3-nitro-L-tyrosine,,False
4434,Atosiban,,False
4435,Tribenoside,,False
4436,Ethyl butyrate,,False
4437,Fotemustine,,False
4438,Ozenoxacin,,False
4439,Atpenin A5,,False
4440,Scriptaid,,False
4441,Follitropin,,False
4442,Devazepide,,False
4443,Acetoacetyl-CoA,,False
4444,Terikalant,,False
4445,Lactobacillus reuteri,,False
4446,Malachite Green,,False
4447,Erenumab,,False
4448,Isosteviol,,False
4449,NCX-1000,,False
4450,Brostallicin,,False
4451,Succinyl-Coenzyme A,,False
4452,Santonin,,False
4453,Dimercaprol,,False
4454,Hemopexin,,False
4455,Lorcainide,,False
4456,Enadoline,,False
4457,OPC-28326,,False
4458,Trichloroacetaldehyde,,False
4459,Prostaglandin G2,,False
4460,Flurothyl,,False
4461,Menaquinone,,False
4462,Coumaphos,,False
4463,Triacetin,,False
4464,4-dimethylaminophenol,,False
4465,Guanazodine,,False
4466,Linrodostat,,False
4467,Benzophenone,,False
4468,dATP,,False
4469,Ipatasertib,,False
4470,4-Hydroxyphenylglycine,,False
4471,"7,8-Dihydroneopterin",,False
4472,"4,7-Dioxosebacic Acid",,False
4473,Abatacept,,False
4474,Tirapazamine,,False
4475,Quisinostat,,False
4476,Diphenylpyraline,,False
4477,Lificiguat,,False
4478,Saccharomyces cerevisiae,,False
4479,Hexachlorophene,,False
4480,Rafoxanide,,False
4481,Prednisone acetate,,False
4482,Dapiprazole,,False
4483,Cefroxadine,,False
4484,Vanillyl alcohol,,False
4485,D-tartaric acid,,False
4486,Nitroxoline,,False
4487,Nicomol,,False
4488,Gusperimus,,False
4489,Naphazoline,,False
4490,Indoramin,,False
4491,Dactinomycin,,False
4492,Nepadutant,,False
4493,Lavender oil,,False
4494,Ginsenoside Rg3,,False
4495,Pirenperone,,False
4496,Flurofamide,,False
4497,Dinutuximab,,False
4498,Cupric Chloride,,False
4499,Myrrh,,False
4500,Apramycin,,False
4501,Pineapple,,False
4502,Pentanal,,False
4503,Promegestone,,False
4504,Apstatin,,False
4505,Cannabigerol,,False
4506,Oxamic Acid,,False
4507,Aprikalim,,False
4508,AZD-8055,,False
4509,Fremanezumab,,False
4510,Pegbelfermin,,False
4511,Bromhexine,,False
4512,Polyinosinic-polycytidylic acid,,False
4513,D-Tyrosine,,False
4514,Carboxyatractyloside,,False
4515,Clebopride,,False
4516,Fluperlapine,,False
4517,Perlapine,,False
4518,Anpirtoline,,False
4519,"5alpha-androstane-3alpha,17beta-diol",,False
4520,Hydroxyfasudil,,False
4521,L-Homoserine,,False
4522,Tulobuterol,,False
4523,Arachidonyltrifluoromethane,,False
4524,Rosin,,False
4525,Desoximetasone,,False
4526,Darinaparsin,,False
4527,Indium,,False
4528,Meglumine antimoniate,,False
4529,Exifone,,False
4530,Triethylene glycol,,False
4531,Phytosphingosine,,False
4532,Repirinast,,False
4533,Proglumide,,False
4534,Oblimersen,,False
4535,S-777469,,False
4536,Serelaxin,,False
4537,Indolepropionic acid,,False
4538,Namitecan,,False
4539,Carfilzomib,,False
4540,Carbetocin,,False
4541,Siramesine,,False
4542,Carbamic Acid,,False
4543,Trypanothione,,False
4544,Lesopitron,,False
4545,Indirubin,,False
4546,Tyloxapol,,False
4547,Dalbavancin,,False
4548,Platensimycin,,False
4549,3-hydroxyglutaric acid,,False
4550,Gaboxadol,,False
4551,1-Methylhistidine,,False
4552,JQ1,,False
4553,Tosufloxacin,,False
4554,Lestaurtinib,,False
4555,Human Umbilical Cord Mesenchymal Stem Cells,,False
4556,Talsaclidine,,False
4557,Tildrakizumab,,False
4558,Bacteriochlorophyll A,,False
4559,Quinacrine mustard,,False
4560,Ginkgolide A,,False
4561,Norclozapine,,False
4562,Vadimezan,,False
4563,Morpholine,,False
4564,Desidustat,,False
4565,Asiatic acid,,False
4566,Dactolisib,,False
4567,Enfuvirtide,,False
4568,Avobenzone,,False
4569,Octocrylene,,False
4570,Clorobiocin,,False
4571,Arotinolol,,False
4572,Tuna,,False
4573,Iodoform,,False
4574,Enterococcus faecium,,False
4575,Sumanirole,,False
4576,4-Methylaminorex,,False
4577,Cartazolate,,False
4578,Oleandomycin,,False
4579,Clobutinol,,False
4580,Biopterin,,False
4581,Eliprodil,,False
4582,Tricaprylin,,False
4583,4-Oxoretinol,,False
4584,Aurothioglucose,,False
4585,Cefmenoxime,,False
4586,Stannous fluoride,,False
4587,Tienocarbine,,False
4588,Dinaciclib,,False
4589,Iodobenzene,,False
4590,Chlorocresol,,False
4591,Adozelesin,,False
4592,Phenmetrazine,,False
4593,Proscillaridin,,False
4594,Lynestrenol,,False
4595,Khellin,,False
4596,Estradiol sulfamate,,False
4597,D-Cysteine,,False
4598,Cephalosporin C,,False
4599,Interferon alfa,,False
4600,"1,2-Hexanediol",,False
4601,Pseudomonas aeruginosa,,False
4602,Squalane,,False
4603,Ovatodiolide,,False
4604,Guvacine,,False
4605,5beta-dihydrotestosterone,,False
4606,Didecyldimethylammonium,,False
4607,Harmine,,False
4608,Glucosamine 6-Phosphate,,False
4609,Alemtuzumab,,False
4610,Zinc iodide,,False
4611,Glafenine,,False
4612,D-Alanine,,False
4613,Ciclonicate,,False
4614,Cepharanthine,,False
4615,Cannabidiolic acid,,False
4616,Micronomicin,,False
4617,Lactobacillus acidophilus,,False
4618,D-Glutamine,,False
4619,D-Threonine,,False
4620,Proquazone,,False
4621,TPCA-1,,False
4622,Hidrosmin,,False
4623,Thiocolchicoside,,False
4624,alpha-Pinene,,False
4625,Crisaborole,,False
4626,Flunoxaprofen,,False
4627,Cerebrolysin,,False
4628,Lidoflazine,,False
4629,Meclofenoxate,,False
4630,D-Leucine,,False
4631,Picotamide,,False
4632,Ormeloxifene,,False
4633,Prajmaline,,False
4634,MK-7622,,False
4635,Glycyrrhiza glabra,,False
4636,1-Dodecanol,,False
4637,Fennel,,False
4638,Pteroic acid,,False
4639,Minaxolone,,False
4640,Navitoclax,,False
4641,Boldenone,,False
4642,Norfenefrine,,False
4643,Temoporfin,,False
4644,Zardaverine,,False
4645,Mandelic acid,,False
4646,Platelet Lysate,,False
4647,Placental Mesenchymal Stem Cells,,False
4648,Chrysoeriol,,False
4649,4-Nitrocatechol,,False
4650,Clothiapine,,False
4651,Pyrithione,,False
4652,Lemon,,False
4653,Robalzotan,,False
4654,Profenamine,,False
4655,Pimonidazole,,False
4656,Zosuquidar,,False
4657,Cefotiam,,False
4658,Ceftizoxime,,False
4659,Barium sulfate,,False
4660,Dihydroxyacetone phosphate,,False
4661,Idarucizumab,,False
4662,Fluparoxan,,False
4663,Phosphonoacetic Acid,,False
4664,Sodium aurothiomalate,,False
4665,Tibenelast,,False
4666,Monogalactosyldiacylglycerol,,False
4667,9-Deazaguanine,,False
4668,Turnip,,False
4669,Inotodiol,,False
4670,Adrenalone,,False
4671,Riboflavin tetrabutyrate,,False
4672,Carboquone,,False
4673,Caldaret,,False
4674,DPDPE,,False
4675,Silanol,,False
4676,Aetiocholanolone,,False
4677,Vesnarinone,,False
4678,Pomaglumetad methionil,,False
4679,Talipexole,,False
4680,Carisbamate,,False
4681,Tiaramide,,False
4682,Gibberellin A4,,False
4683,GsMtx-4,,False
4684,Carboprost,,False
4685,Y-27632,,False
4686,Ellipticine,,False
4687,Duroquinone,,False
4688,Niaprazine,,False
4689,Kale,,False
4690,Hematoxylin,,False
4691,Femoxetine,,False
4692,Agalsidase beta,,False
4693,Dipivefrin,,False
4694,Thenalidine,,False
4695,D-erythrose 4-phosphate,,False
4696,Lenabasum,,False
4697,Ponalrestat,,False
4698,Clove,,False
4699,Tetramethrin,,False
4700,Yeast,,False
4701,Guanosine tetraphosphate,,False
4702,Sodium sulfide,,False
4703,Aramchol,,False
4704,Ruboxistaurin,,False
4705,Namn,,False
4706,Butafosfan,,False
4707,Methyl red,,False
4708,FM-VP4,,False
4709,Lactaldehyde,,False
4710,Etryptamine,,False
4711,Durlobactam,,False
4712,Pirlimycin,,False
4713,Oxyquinoline,,False
4714,Bromoform,,False
4715,CTCE-9908,,False
4716,Dapansutrile,,False
4717,Lavendustin b,,False
4718,Sodium borate,,False
4719,Anidulafungin,,False
4720,Testosterone isocaproate,,False
4721,SC-236,,False
4722,Hypromellose,,False
4723,Minodronic acid,,False
4724,Pixantrone,,False
4725,Capromorelin,,False
4726,Purslane,,False
4727,Magnesium acetate,,False
4728,Dorzolamide,,False
4729,Pentetrazol,,False
4730,Glymidine,,False
4731,Pipamperone,,False
4732,Rutamycin,,False
4733,Pumice,,False
4734,S-sulphocysteine,,False
4735,4-Methoxyamphetamine,,False
4736,Olcegepant,,False
4737,Formycin B,,False
4738,Bismuth subnitrate,,False
4739,Maltose,,False
4740,Aminopterin,,False
4741,Aprindine,,False
4742,Vocacapsaicin,,False
4743,Brilliant blue G,,False
4744,Barusiban,,False
4745,Florasulam,,False
4746,ATI-1013,,False
4747,Dideoxyadenosine,,False
4748,Acifluorfen,,False
4749,Polysorbate 20,,False
4750,Undecylenic acid,,False
4751,MF268,,False
4752,Ketazocine,,False
4753,Bunazosin,,False
4754,Alinidine,,False
4755,Ferrous carbonate,,False
4756,Asparagus,,False
4757,Fenproporex,,False
4758,Mebeverine,,False
4759,Bryostatin 1,,False
4760,Bisphenol A diglycidyl ether,,False
4761,SB-269970,,False
4762,Terpinyl acetate,,False
4763,Vanoxerine,,False
4764,D-Xylulose,,False
4765,Amoscanate,,False
4766,Quinelorane,,False
4767,Sulisobenzone,,False
4768,Bicyclol,,False
4769,"Methyl 2,5-dihydroxycinnamate",,False
4770,Bendazac,,False
4771,Gallamine triethiodide,,False
4772,Pitofenone,,False
4773,Hemicellulase,,False
4774,Diethanolamine,,False
4775,Artemotil,,False
4776,Ispronicline,,False
4777,Isoconazole,,False
4778,cis-Vaccenic acid,,False
4779,(S)-AMPA,,False
4780,Bimakalim,,False
4781,1-Methylimidazole,,False
4782,Fenchone,,False
4783,Nicarbazin,,False
4784,Diethylamino hydroxybenzoyl hexyl benzoate,,False
4785,Wheat germ oil,,False
4786,Phosphate ion,,False
4787,Sofalcone,,False
4788,Fenoverine,,False
4789,Zilovertamab,,False
4790,Aganodine,,False
4791,Dexibuprofen,,False
4792,Enclomiphene,,False
4793,Capsicum,,False
4794,Fudosteine,,False
4795,Salvinorin A,,False
4796,Adibendan,,False
4797,Nitenpyram,,False
4798,D-Lysine,,False
4799,N-Acetyl-L-Glutamate,,False
4800,Perazine,,False
4801,Corn,,False
4802,Quinazosin,,False
4803,Bopindolol,,False
4804,Midecamycin,,False
4805,Rosemary oil,,False
4806,Phloxine B,,False
4807,Phthalylsulfathiazole,,False
4808,Ataluren,,False
4809,Epicillin,,False
4810,Milameline,,False
4811,Ifetroban,,False
4812,Moxaverine,,False
4813,ENA-001,,False
4814,Methylecgonine,,False
4815,Danitracen,,False
4816,Orazipone,,False
4817,Distigmine,,False
4818,Norleucine,,False
4819,Xibornol,,False
4820,Epacadostat,,False
4821,Etafenone,,False
4822,Diaziquone,,False
4823,Etazolate,,False
4824,Elotuzumab,,False
4825,1-benzylimidazole,,False
4826,Tin protoporphyrin IX,,False
4827,Dolastatin 10,,False
4828,Tiapamil,,False
4829,Pheniramine,,False
4830,Perospirone,,False
4831,Tretamine,,False
4832,Desciclovir,,False
4833,Papaya,,False
4834,Troxipide,,False
4835,BAY-876,,False
4836,Dotarizine,,False
4837,Mesoxalic acid,,False
4838,Poloxamer 188,,False
4839,Buckwheat,,False
4840,Beeswax,,False
4841,Aclarubicin,,False
4842,Banana,,False
4843,Colfosceril palmitate,,False
4844,Diglyme,,False
4845,Vincamine,,False
4846,Carbazochrome,,False
4847,Tetramethylpyrazine nitrone,,False
4848,Ramiprilat,,False
4849,Pyrrolizidine,,False
4850,U-0126,,False
4851,Metofenazate,,False
4852,Sulfamerazine,,False
4853,Nogalamycin,,False
4854,Lifarizine,,False
4855,Acetone Cyanohydrin,,False
4856,(R)-Mandelic acid,,False
4857,D-Glutamic Acid,,False
4858,Apple cider vinegar,,False
4859,Etofenamate,,False
4860,Aluminum chlorohydrate,,False
4861,Niridazole,,False
4862,Lorajmine,,False
4863,Nusinersen,,False
4864,Uridine diphosphate glucose,,False
4865,Ethyl ferulate,,False
4866,Denopamine,,False
4867,Umespirone,,False
4868,Chamazulene,,False
4869,Tragacanth,,False
4870,PT-2385,,False
4871,Cinchocaine,,False
4872,Diminazene,,False
4873,Chlorotoxin,,False
4874,Losulazine,,False
4875,Alagebrium,,False
4876,Calcium fluoride,,False
4877,Fostriecin,,False
4878,Plaunotol,,False
4879,Enzacamene,,False
4880,Androstanedione,,False
4881,Niobium,,False
4882,3-Methylcytosine,,False
4883,Z-Pro-Prolinal,,False
4884,3-Methylpyridine,,False
4885,Pirozadil,,False
4886,Grape seed oil,,False
4887,Clove oil,,False
4888,Chlorphenesin carbamate,,False
4889,alpha-L-fucose,,False
4890,Pirprofen,,False
4891,Geneticin,,False
4892,Dill,,False
4893,Sivelestat,,False
4894,Tesaglitazar,,False
4895,Canavanine,,False
4896,Veverimer,,False
4897,Etozoline,,False
4898,Iopanoic acid,,False
4899,Pristinamycin,,False
4900,Alizapride,,False
4901,Bromopride,,False
4902,3-Tyrosine,,False
4903,Benzoctamine,,False
4904,NPS-2143,,False
4905,Embusartan,,False
4906,Mesosulfuron-methyl,,False
4907,Dianicline,,False
4908,Perindoprilat,,False
4909,Iguratimod,,False
4910,Iotrolan,,False
4911,Irindalone,,False
4912,Quisqualic acid,,False
4913,ABT-737,,False
4914,Diprenorphine,,False
4915,Norethandrolone,,False
4916,5-Aminouracil,,False
4917,Apricot kernel oil,,False
4918,Cupric sulfate,,False
4919,Dodecyltrimethylammonium,,False
4920,Steviolbioside,,False
4921,Moxestrol,,False
4922,Opaganib,,False
4923,Hydroxyethyl cellulose,,False
4924,Dulofibrate,,False
4925,2-Allylphenol,,False
4926,Afloqualone,,False
4927,Atacicept,,False
4928,Nitrilotriacetic acid,,False
4929,"N,N-dimethylformamide",,False
4930,Echinomycin,,False
4931,Dihydroergocornine,,False
4932,Acetylphosphate,,False
4933,Medazomide,,False
4934,Taladegib,,False
4935,Ametantrone,,False
4936,Quinupramine,,False
4937,Baloxavir,,False
4938,Sitafloxacin,,False
4939,Peppermint oil,,False
4940,Ganglioside GM1,,False
4941,Dichlorobenzene,,False
4942,Cyclopenthiazide,,False
4943,Glunicate,,False
4944,Liarozole,,False
4945,Mitoquinone,,False
4946,Volinanserin,,False
4947,Dinalbuphine sebacate,,False
4948,Lobeglitazone,,False
4949,Nebularine,,False
4950,2-Isobutyl-3-methoxypyrazine,,False
4951,Dimethylcurcumin,,False
4952,Ovalicin,,False
4953,Cambendazole,,False
4954,Uridine-Diphosphate-N-Acetylglucosamine,,False
4955,Thyme oil,,False
4956,Miocamycin,,False
4957,Sorbitan trioleate,,False
4958,S-8510,,False
4959,Proglumetacin,,False
4960,Lithium hydroxide,,False
4961,Dermatophagoides farinae,,False
4962,Viquidil,,False
4963,Ferric pyrophosphate citrate,,False
4964,D-glyceraldehyde 3-phosphate,,False
4965,Ordopidine,,False
4966,Alnespirone,,False
4967,1-Androstenedione,,False
4968,Vanillyl butyl ether,,False
4969,5-fluorouridine,,False
4970,Etizolam,,False
4971,Indatraline,,False
4972,Dexefaroxan,,False
4973,Ecklonia cava,,False
4974,Porfiromycin,,False
4975,Rye,,False
4976,Dimiracetam,,False
4977,Butaperazine,,False
4978,Amprolium,,False
4979,Metronidazole benzoate,,False
4980,IC261,,False
4981,Actodigin,,False
4982,Delequamine,,False
4983,Josamycin,,False
4984,Siplizumab,,False
4985,Desonide,,False
4986,Gondoic acid,,False
4987,WIN 55212-2,,False
4988,2-Ethoxyethanol,,False
4989,Chymopapain,,False
4990,Clonazolam,,False
4991,Sacubitril,,False
4992,Pamidronic acid,,False
4993,4-(Dimethylamino)benzoic acid,,False
4994,TAK-243,,False
4995,Talsupram,,False
4996,Adamantane,,False
4997,Verlukast,,False
4998,Plitidepsin,,False
4999,Halopemide,,False
