original_id,new_id,name
4039,4039,Coproporphyrinogen III
4040,4040,Sepranolone
4041,4041,Magnesium phosphate
4042,4042,Avocado
4043,4043,Isoliquiritigenin
4044,4044,Safflower
4045,4045,Isoxicam
4046,4046,Basic Fibroblast Growth Factor
4047,4047,Evans blue
4048,4048,Bafilomycin A1
4049,4049,Nitecapone
4050,4050,Aminorex
4051,4051,Lanatoside C
4052,4052,Deleobuvir
4053,4053,Mizoribine
4054,4054,Benzyl benzoate
4055,4055,Dithioerythritol
4056,4056,Cefsulodin
4057,4057,Eprenetapopt
4058,4058,Zinc orotate
4059,4059,Morphine glucuronide
4060,4060,Rosemary
4061,4061,Cranberry
4062,4062,Argan oil
4063,4063,Levallorphan
4064,4064,Aluminum sulfate
4065,4065,Oxfendazole
4066,4066,Dihydrofolic Acid
4067,4067,Cefiderocol
4068,4068,Hydrastinine
4069,4069,Equilenin
4070,4070,3-Dehydroshikimate
4071,4071,Gadobutrol
4072,4072,Gadopiclenol
4073,4073,Plumbagin
4074,4074,Pyrrolnitrin
4075,4075,2-aminoisobutyric acid
4076,4076,Trimetrexate
4077,4077,Ceftiofur
4078,4078,Madecassoside
4079,4079,Lavendustin A
4080,4080,Gossypol acetic acid
4081,4081,Cannabinol
4082,4082,Isopropyl myristate
4083,4083,Amrubicin
4084,4084,Benzamidine
4085,4085,Trifluperidol
4086,4086,Gacyclidine
4087,4087,Acetyl chloride
4088,4088,Succinimide
4089,4089,Latamoxef
4090,4090,JS-K
4091,4091,Rhamnetin
4092,4092,Canaline
4093,4093,Nickel sulfate
4094,4094,Deanol
4095,4095,Rimcazole
4096,4096,Carbamoylcholine
4097,4097,Spirulina platensis
4098,4098,Cytochrome C
4099,4099,Kifunensine
4100,4100,Tanshinone I
4101,4101,Melarsoprol
4102,4102,Elacridar
4103,4103,Bunaftine
4104,4104,Enerisant
4105,4105,Betulin
4106,4106,"1,3-Propanediol"
4107,4107,Alpha-1-proteinase inhibitor
4108,4108,Troclosene
4109,4109,Avasimibe
4110,4110,Asiaticoside
4111,4111,Bufuralol
4112,4112,Suloctidil
4113,4113,Eptazocine
4114,4114,Hyodeoxycholic Acid
4115,4115,Cryptotanshinone
4116,4116,Clofenotane
4117,4117,Amotosalen
4118,4118,Salvianolic acid B
4119,4119,Bamethan
4120,4120,Sodium ascorbate
4121,4121,Carfentanil
4122,4122,Allantoate
4123,4123,Isopenicillin N
4124,4124,Theodrenaline
4125,4125,Compound 18
4126,4126,Sebacic acid
4127,4127,Chlorophyll B
4128,4128,Guanabenz
4129,4129,Glibornuride
4130,4130,Cirazoline
4131,4131,Demecolcine
4132,4132,Isochorismic Acid
4133,4133,Genipin
4134,4134,Atlantic salmon
4135,4135,Echothiophate
4136,4136,Butoconazole
4137,4137,Isoluminol
4138,4138,alpha-D-glucose-1-phosphate
4139,4139,Cuprous chloride
4140,4140,Bifidobacterium bifidum
4141,4141,Sinefungin
4142,4142,Threonic acid
4143,4143,Ustilago maydis
4144,4144,L-Saccharopine
4145,4145,Lomustine
4146,4146,Wheat bran
4147,4147,O-acetyl-L-serine
4148,4148,Cefpirome
4149,4149,Quazinone
4150,4150,Oxybenzone
4151,4151,Cashew
4152,4152,Ammonium bicarbonate
4153,4153,Netilmicin
4154,4154,Calusterone
4155,4155,3-phenylpropionic acid
4156,4156,Ammonium carbonate
4157,4157,Racecadotril
4158,4158,BO-653
4159,4159,Taribavirin
4160,4160,Isoeugenol
4161,4161,Olorofim
4162,4162,Oxiracetam
4163,4163,Hadacidin
4164,4164,Niguldipine
4165,4165,N-Benzylformamide
4166,4166,RAP-103
4167,4167,Bakuchiol
4168,4168,Carbapenem
4169,4169,Unoprostone
4170,4170,Zanamivir
4171,4171,"N,N-dimethylglycine"
4172,4172,gamma-Glutamylcysteine
4173,4173,Sulfatide
4174,4174,Uridine monophosphate
4175,4175,Dipicolinic acid
4176,4176,Octimibate
4177,4177,HEPES
4178,4178,N-oleoyldopamine
4179,4179,Lubeluzole
4180,4180,Penfluridol
4181,4181,KB-141
4182,4182,Quinoline
4183,4183,Dexetimide
4184,4184,Candida tropicalis
4185,4185,Phytochlorin
4186,4186,Menotropins
4187,4187,Icaritin
4188,4188,Trinitrotoluene
4189,4189,Meglitinide
4190,4190,Bifemelane
4191,4191,Didrovaltrate
4192,4192,Methylone
4193,4193,Rainbow trout
4194,4194,Docosanol
4195,4195,Lasalocid
4196,4196,Cordycepin
4197,4197,Clobenzorex
4198,4198,Sinomenine
4199,4199,Dichlorvos
4200,4200,2-Butanol
4201,4201,Cacodylic acid
4202,4202,Chymostatin
4203,4203,Prolintane
4204,4204,Syrosingopine
4205,4205,5-Nitroindazole
4206,4206,Trenbolone
4207,4207,Methoxyphenamine
4208,4208,Saralasin
4209,4209,Bephenium
4210,4210,Tandospirone
4211,4211,Ethylene Dichloride
4212,4212,Mangostin
4213,4213,tert-butanol
4214,4214,Calcium hypochlorite
4215,4215,Ferric sulfate
4216,4216,Estramustine phosphate
4217,4217,Tolperisone
4218,4218,Tosedostat
4219,4219,Tricyclazole
4220,4220,Eggplant
4221,4221,Patulin
4222,4222,Cetiedil
4223,4223,Mannomustine
4224,4224,2-heptyl-4-hydroxyquinoline N-oxide
4225,4225,Anisodamine
4226,4226,Conessine
4227,4227,Fursultiamine
4228,4228,Hexobendine
4229,4229,Indoleacetamide
4230,4230,Benzofuran
4231,4231,Digoxigenin
4232,4232,4-Methylimidazole
4233,4233,Dilazep
4234,4234,Tricaine
4235,4235,MK-212
4236,4236,Thiostrepton
4237,4237,Compound 19
4238,4238,Prephenic acid
4239,4239,L-Cycloserine
4240,4240,Isobutyramide
4241,4241,Spectinomycin
4242,4242,Metrizamide
4243,4243,Plum
4244,4244,Pyrvinium
4245,4245,Vidarabine
4246,4246,Ferric hydroxide
4247,4247,Tilorone
4248,4248,Cyromazine
4249,4249,Butylscopolamine
4250,4250,Etilefrine
4251,4251,Dichromate
4252,4252,Pyritinol
4253,4253,Rotavirus vaccine
4254,4254,Sodium bisulfite
4255,4255,Prenylamine
4256,4256,Shea butter
4257,4257,Methylthiouracil
4258,4258,8-azaguanine
4259,4259,4-Hydroxyphenylpyruvic acid
4260,4260,Tea tree oil
4261,4261,Acemannan
4262,4262,Aphidicolin
4263,4263,Azadirachtin
4264,4264,Phosmet
4265,4265,Nirsevimab
4266,4266,Sulfapyridine
4267,4267,Histidinol
4268,4268,Clemizole
4269,4269,Sodium iodide
4270,4270,Abanoquil
4271,4271,Anhydrovitamin A
4272,4272,Avibactam
4273,4273,Dimetridazole
4274,4274,Potassium acetate
4275,4275,Mesterolone
4276,4276,Berbamine
4277,4277,Benziodarone
4278,4278,Aminooxyacetic acid
4279,4279,Olomoucine
4280,4280,Fenvalerate
4281,4281,Befloxatone
4282,4282,Sulfamoxole
4283,4283,"2,5-di-tert-butylhydroquinone"
4284,4284,Decamethonium
4285,4285,Metipranolol
4286,4286,Butafenacil
4287,4287,Salvianolic acid A
4288,4288,Sea salt
4289,4289,Biapenem
4290,4290,Grapefruit oil
4291,4291,Suxibuzone
4292,4292,Black cohosh
4293,4293,Mivazerol
4294,4294,Neon
4295,4295,Eupatilin
4296,4296,"1,4-Butanediol"
4297,4297,Tafluprost
4298,4298,Laurocapram
4299,4299,Phloretic acid
4300,4300,Cinchonidine
4301,4301,Dienestrol
4302,4302,Fentonium
4303,4303,Tanespimycin
4304,4304,Anethole
4305,4305,Mometasone
4306,4306,Cycloguanil
4307,4307,Setoperone
4308,4308,Mizagliflozin
4309,4309,Mimosine
4310,4310,Rokitamycin
4311,4311,2-Chlorophenol
4312,4312,Marimastat
4313,4313,Arteflene
4314,4314,18-methoxycoronaridine
4315,4315,Phenothrin
4316,4316,5-iodotubercidin
4317,4317,Oxantel
4318,4318,Cannabidivarin
4319,4319,Azoxystrobin
4320,4320,Dibromothymoquinone
4321,4321,Oxaloacetic acid
4322,4322,Mequinol
4323,4323,Isoxaflutole
4324,4324,Thenoyltrifluoroacetone
4325,4325,Hydrogenated coconut oil
4326,4326,Mestranol
4327,4327,N-Formylmethionine
4328,4328,Phenolsulfonphthalein
4329,4329,Salicin
4330,4330,Diphthamide
4331,4331,Strawberry
4332,4332,Alanosine
4333,4333,N-chlorotaurine
4334,4334,Trehalose-6-Phosphate
4335,4335,Cinnamyl alcohol
4336,4336,Prussian blue
4337,4337,Bencyclane
4338,4338,Isbufylline
4339,4339,Hydrastine
4340,4340,Resiquimod
4341,4341,Marbofloxacin
4342,4342,Dehydrocholic acid
4343,4343,Tarazepide
4344,4344,Alverine
4345,4345,Lidamidine
4346,4346,6-diazo-5-oxo-L-norleucine
4347,4347,Valerian
4348,4348,Arnica montana
4349,4349,Flumequine
4350,4350,Arsanilic acid
4351,4351,Cladosporium herbarum
4352,4352,Aminophenazone
4353,4353,Cobiprostone
4354,4354,Hydrotalcite
4355,4355,Thrombopoietin
4356,4356,Perfluorodecalin
4357,4357,Metocurine
4358,4358,Narasin
4359,4359,Indigo
4360,4360,t-Butylhydroquinone
4361,4361,Iprindole
4362,4362,Dichloroacetic acid
4363,4363,Perifosine
4364,4364,Echinacoside
4365,4365,Bacillus cereus
4366,4366,Cefozopran
4367,4367,Rociverine
4368,4368,L-Baclofen
4369,4369,Axicabtagene ciloleucel
4370,4370,Cefpiramide
4371,4371,Metoprine
4372,4372,Streptonigrin
4373,4373,Tetramisole
4374,4374,Sacubitrilat
4375,4375,Diproteverine
4376,4376,Nizofenone
4377,4377,Metaraminol
4378,4378,CC-90001
4379,4379,2-Keto-3-Deoxygluconate
4380,4380,Paprika
4381,4381,iota-Carrageenan
4382,4382,Doramectin
4383,4383,Bufotenine
4384,4384,Succinylsulfathiazole
4385,4385,Tafolecimab
4386,4386,Deoxyuridine monophosphate
4387,4387,Nicomorphine
4388,4388,Benzoin
4389,4389,Potassium lactate
4390,4390,Fusarium graminearum
4391,4391,L-homoarginine
4392,4392,Butane
4393,4393,Thiosalicylic acid
4394,4394,Geranyl Diphosphate
4395,4395,Efalizumab
4396,4396,Dichlorophen
4397,4397,Diethyltoluamide
4398,4398,Fenticonazole
4399,4399,Ritobegron
4400,4400,"4-Methyl-1,2-Benzenediol"
4401,4401,Terameprocol
4402,4402,Azapropazone
4403,4403,Cilostamide
4404,4404,Parsley
4405,4405,Nordazepam
4406,4406,Pramiracetam
4407,4407,Ilomastat
4408,4408,Carboxymethylcellulose
4409,4409,PRX-03140
4410,4410,5-fluorotryptophan
4411,4411,Fucus vesiculosus
4412,4412,D-Proline
4413,4413,Interferon tau
4414,4414,K-252a
4415,4415,Carbazole
4416,4416,Mescaline
4417,4417,Trifarotene
4418,4418,Rhodamine 6G
4419,4419,Aceclidine
4420,4420,Bombykol
4421,4421,Hexylresorcinol
4422,4422,Amylmetacresol
4423,4423,alpha-Tocopherol succinate
4424,4424,LM-609
4425,4425,Fusicoccin
4426,4426,Cetaben
4427,4427,Maytansine
4428,4428,Demegestone
4429,4429,Pirlindole
4430,4430,Decamethoxine
4431,4431,Thiorphan
4432,4432,Bucillamine
4433,4433,3-nitro-L-tyrosine
4434,4434,Atosiban
4435,4435,Tribenoside
4436,4436,Ethyl butyrate
4437,4437,Fotemustine
4438,4438,Ozenoxacin
4439,4439,Atpenin A5
4440,4440,Scriptaid
4441,4441,Follitropin
4442,4442,Devazepide
4443,4443,Acetoacetyl-CoA
4444,4444,Terikalant
4445,4445,Lactobacillus reuteri
4446,4446,Malachite Green
4447,4447,Erenumab
4448,4448,Isosteviol
4449,4449,NCX-1000
4450,4450,Brostallicin
4451,4451,Succinyl-Coenzyme A
4452,4452,Santonin
4453,4453,Dimercaprol
4454,4454,Hemopexin
4455,4455,Lorcainide
4456,4456,Enadoline
4457,4457,OPC-28326
4458,4458,Trichloroacetaldehyde
4459,4459,Prostaglandin G2
4460,4460,Flurothyl
4461,4461,Menaquinone
4462,4462,Coumaphos
4463,4463,Triacetin
4464,4464,4-dimethylaminophenol
4465,4465,Guanazodine
4466,4466,Linrodostat
4467,4467,Benzophenone
4468,4468,dATP
4469,4469,Ipatasertib
4470,4470,4-Hydroxyphenylglycine
4471,4471,"7,8-Dihydroneopterin"
4472,4472,"4,7-Dioxosebacic Acid"
4473,4473,Abatacept
4474,4474,Tirapazamine
4475,4475,Quisinostat
4476,4476,Diphenylpyraline
4477,4477,Lificiguat
4478,4478,Saccharomyces cerevisiae
4479,4479,Hexachlorophene
4480,4480,Rafoxanide
4481,4481,Prednisone acetate
4482,4482,Dapiprazole
4483,4483,Cefroxadine
4484,4484,Vanillyl alcohol
4485,4485,D-tartaric acid
4486,4486,Nitroxoline
4487,4487,Nicomol
4488,4488,Gusperimus
4489,4489,Naphazoline
4490,4490,Indoramin
4491,4491,Dactinomycin
4492,4492,Nepadutant
4493,4493,Lavender oil
4494,4494,Ginsenoside Rg3
4495,4495,Pirenperone
4496,4496,Flurofamide
4497,4497,Dinutuximab
4498,4498,Cupric Chloride
4499,4499,Myrrh
4500,4500,Apramycin
4501,4501,Pineapple
4502,4502,Pentanal
4503,4503,Promegestone
4504,4504,Apstatin
4505,4505,Cannabigerol
4506,4506,Oxamic Acid
4507,4507,Aprikalim
4508,4508,AZD-8055
4509,4509,Fremanezumab
4510,4510,Pegbelfermin
4511,4511,Bromhexine
4512,4512,Polyinosinic-polycytidylic acid
4513,4513,D-Tyrosine
4514,4514,Carboxyatractyloside
4515,4515,Clebopride
4516,4516,Fluperlapine
4517,4517,Perlapine
4518,4518,Anpirtoline
4519,4519,"5alpha-androstane-3alpha,17beta-diol"
4520,4520,Hydroxyfasudil
4521,4521,L-Homoserine
4522,4522,Tulobuterol
4523,4523,Arachidonyltrifluoromethane
4524,4524,Rosin
4525,4525,Desoximetasone
4526,4526,Darinaparsin
4527,4527,Indium
4528,4528,Meglumine antimoniate
4529,4529,Exifone
4530,4530,Triethylene glycol
4531,4531,Phytosphingosine
4532,4532,Repirinast
4533,4533,Proglumide
4534,4534,Oblimersen
4535,4535,S-777469
4536,4536,Serelaxin
4537,4537,Indolepropionic acid
4538,4538,Namitecan
4539,4539,Carfilzomib
4540,4540,Carbetocin
4541,4541,Siramesine
4542,4542,Carbamic Acid
4543,4543,Trypanothione
4544,4544,Lesopitron
4545,4545,Indirubin
4546,4546,Tyloxapol
4547,4547,Dalbavancin
4548,4548,Platensimycin
4549,4549,3-hydroxyglutaric acid
4550,4550,Gaboxadol
4551,4551,1-Methylhistidine
4552,4552,JQ1
4553,4553,Tosufloxacin
4554,4554,Lestaurtinib
4555,4555,Human Umbilical Cord Mesenchymal Stem Cells
4556,4556,Talsaclidine
4557,4557,Tildrakizumab
4558,4558,Bacteriochlorophyll A
4559,4559,Quinacrine mustard
4560,4560,Ginkgolide A
4561,4561,Norclozapine
4562,4562,Vadimezan
4563,4563,Morpholine
4564,4564,Desidustat
4565,4565,Asiatic acid
4566,4566,Dactolisib
4567,4567,Enfuvirtide
4568,4568,Avobenzone
4569,4569,Octocrylene
4570,4570,Clorobiocin
4571,4571,Arotinolol
4572,4572,Tuna
4573,4573,Iodoform
4574,4574,Enterococcus faecium
4575,4575,Sumanirole
4576,4576,4-Methylaminorex
4577,4577,Cartazolate
4578,4578,Oleandomycin
4579,4579,Clobutinol
4580,4580,Biopterin
4581,4581,Eliprodil
4582,4582,Tricaprylin
4583,4583,4-Oxoretinol
4584,4584,Aurothioglucose
4585,4585,Cefmenoxime
4586,4586,Stannous fluoride
4587,4587,Tienocarbine
4588,4588,Dinaciclib
4589,4589,Iodobenzene
4590,4590,Chlorocresol
4591,4591,Adozelesin
4592,4592,Phenmetrazine
4593,4593,Proscillaridin
4594,4594,Lynestrenol
4595,4595,Khellin
4596,4596,Estradiol sulfamate
4597,4597,D-Cysteine
4598,4598,Cephalosporin C
4599,4599,Interferon alfa
4600,4600,"1,2-Hexanediol"
4601,4601,Pseudomonas aeruginosa
4602,4602,Squalane
4603,4603,Ovatodiolide
4604,4604,Guvacine
4605,4605,5beta-dihydrotestosterone
4606,4606,Didecyldimethylammonium
4607,4607,Harmine
4608,4608,Glucosamine 6-Phosphate
4609,4609,Alemtuzumab
4610,4610,Zinc iodide
4611,4611,Glafenine
4612,4612,D-Alanine
4613,4613,Ciclonicate
4614,4614,Cepharanthine
4615,4615,Cannabidiolic acid
4616,4616,Micronomicin
4617,4617,Lactobacillus acidophilus
4618,4618,D-Glutamine
4619,4619,D-Threonine
4620,4620,Proquazone
4621,4621,TPCA-1
4622,4622,Hidrosmin
4623,4623,Thiocolchicoside
4624,4624,alpha-Pinene
4625,4625,Crisaborole
4626,4626,Flunoxaprofen
4627,4627,Cerebrolysin
4628,4628,Lidoflazine
4629,4629,Meclofenoxate
4630,4630,D-Leucine
4631,4631,Picotamide
4632,4632,Ormeloxifene
4633,4633,Prajmaline
4634,4634,MK-7622
4635,4635,Glycyrrhiza glabra
4636,4636,1-Dodecanol
4637,4637,Fennel
4638,4638,Pteroic acid
4639,4639,Minaxolone
4640,4640,Navitoclax
4641,4641,Boldenone
4642,4642,Norfenefrine
4643,4643,Temoporfin
4644,4644,Zardaverine
4645,4645,Mandelic acid
4646,4646,Platelet Lysate
4647,4647,Placental Mesenchymal Stem Cells
4648,4648,Chrysoeriol
4649,4649,4-Nitrocatechol
4650,4650,Clothiapine
4651,4651,Pyrithione
4652,4652,Lemon
4653,4653,Robalzotan
4654,4654,Profenamine
4655,4655,Pimonidazole
4656,4656,Zosuquidar
4657,4657,Cefotiam
4658,4658,Ceftizoxime
4659,4659,Barium sulfate
4660,4660,Dihydroxyacetone phosphate
4661,4661,Idarucizumab
4662,4662,Fluparoxan
4663,4663,Phosphonoacetic Acid
4664,4664,Sodium aurothiomalate
4665,4665,Tibenelast
4666,4666,Monogalactosyldiacylglycerol
4667,4667,9-Deazaguanine
4668,4668,Turnip
4669,4669,Inotodiol
4670,4670,Adrenalone
4671,4671,Riboflavin tetrabutyrate
4672,4672,Carboquone
4673,4673,Caldaret
4674,4674,DPDPE
4675,4675,Silanol
4676,4676,Aetiocholanolone
4677,4677,Vesnarinone
4678,4678,Pomaglumetad methionil
4679,4679,Talipexole
4680,4680,Carisbamate
4681,4681,Tiaramide
4682,4682,Gibberellin A4
4683,4683,GsMtx-4
4684,4684,Carboprost
4685,4685,Y-27632
4686,4686,Ellipticine
4687,4687,Duroquinone
4688,4688,Niaprazine
4689,4689,Kale
4690,4690,Hematoxylin
4691,4691,Femoxetine
4692,4692,Agalsidase beta
4693,4693,Dipivefrin
4694,4694,Thenalidine
4695,4695,D-erythrose 4-phosphate
4696,4696,Lenabasum
4697,4697,Ponalrestat
4698,4698,Clove
4699,4699,Tetramethrin
4700,4700,Yeast
4701,4701,Guanosine tetraphosphate
4702,4702,Sodium sulfide
4703,4703,Aramchol
4704,4704,Ruboxistaurin
4705,4705,Namn
4706,4706,Butafosfan
4707,4707,Methyl red
4708,4708,FM-VP4
4709,4709,Lactaldehyde
4710,4710,Etryptamine
4711,4711,Durlobactam
4712,4712,Pirlimycin
4713,4713,Oxyquinoline
4714,4714,Bromoform
4715,4715,CTCE-9908
4716,4716,Dapansutrile
4717,4717,Lavendustin b
4718,4718,Sodium borate
4719,4719,Anidulafungin
4720,4720,Testosterone isocaproate
4721,4721,SC-236
4722,4722,Hypromellose
4723,4723,Minodronic acid
4724,4724,Pixantrone
4725,4725,Capromorelin
4726,4726,Purslane
4727,4727,Magnesium acetate
4728,4728,Dorzolamide
4729,4729,Pentetrazol
4730,4730,Glymidine
4731,4731,Pipamperone
4732,4732,Rutamycin
4733,4733,Pumice
4734,4734,S-sulphocysteine
4735,4735,4-Methoxyamphetamine
4736,4736,Olcegepant
4737,4737,Formycin B
4738,4738,Bismuth subnitrate
4739,4739,Maltose
4740,4740,Aminopterin
4741,4741,Aprindine
4742,4742,Vocacapsaicin
4743,4743,Brilliant blue G
4744,4744,Barusiban
4745,4745,Florasulam
4746,4746,ATI-1013
4747,4747,Dideoxyadenosine
4748,4748,Acifluorfen
4749,4749,Polysorbate 20
4750,4750,Undecylenic acid
4751,4751,MF268
4752,4752,Ketazocine
4753,4753,Bunazosin
4754,4754,Alinidine
4755,4755,Ferrous carbonate
4756,4756,Asparagus
4757,4757,Fenproporex
4758,4758,Mebeverine
4759,4759,Bryostatin 1
4760,4760,Bisphenol A diglycidyl ether
4761,4761,SB-269970
4762,4762,Terpinyl acetate
4763,4763,Vanoxerine
4764,4764,D-Xylulose
4765,4765,Amoscanate
4766,4766,Quinelorane
4767,4767,Sulisobenzone
4768,4768,Bicyclol
4769,4769,"Methyl 2,5-dihydroxycinnamate"
4770,4770,Bendazac
4771,4771,Gallamine triethiodide
4772,4772,Pitofenone
4773,4773,Hemicellulase
4774,4774,Diethanolamine
4775,4775,Artemotil
4776,4776,Ispronicline
4777,4777,Isoconazole
4778,4778,cis-Vaccenic acid
4779,4779,(S)-AMPA
4780,4780,Bimakalim
4781,4781,1-Methylimidazole
4782,4782,Fenchone
4783,4783,Nicarbazin
4784,4784,Diethylamino hydroxybenzoyl hexyl benzoate
4785,4785,Wheat germ oil
4786,4786,Phosphate ion
4787,4787,Sofalcone
4788,4788,Fenoverine
4789,4789,Zilovertamab
4790,4790,Aganodine
4791,4791,Dexibuprofen
4792,4792,Enclomiphene
4793,4793,Capsicum
4794,4794,Fudosteine
4795,4795,Salvinorin A
4796,4796,Adibendan
4797,4797,Nitenpyram
4798,4798,D-Lysine
4799,4799,N-Acetyl-L-Glutamate
4800,4800,Perazine
4801,4801,Corn
4802,4802,Quinazosin
4803,4803,Bopindolol
4804,4804,Midecamycin
4805,4805,Rosemary oil
4806,4806,Phloxine B
4807,4807,Phthalylsulfathiazole
4808,4808,Ataluren
4809,4809,Epicillin
4810,4810,Milameline
4811,4811,Ifetroban
4812,4812,Moxaverine
4813,4813,ENA-001
4814,4814,Methylecgonine
4815,4815,Danitracen
4816,4816,Orazipone
4817,4817,Distigmine
4818,4818,Norleucine
4819,4819,Xibornol
4820,4820,Epacadostat
4821,4821,Etafenone
4822,4822,Diaziquone
4823,4823,Etazolate
4824,4824,Elotuzumab
4825,4825,1-benzylimidazole
4826,4826,Tin protoporphyrin IX
4827,4827,Dolastatin 10
4828,4828,Tiapamil
4829,4829,Pheniramine
4830,4830,Perospirone
4831,4831,Tretamine
4832,4832,Desciclovir
4833,4833,Papaya
4834,4834,Troxipide
4835,4835,BAY-876
4836,4836,Dotarizine
4837,4837,Mesoxalic acid
4838,4838,Poloxamer 188
4839,4839,Buckwheat
4840,4840,Beeswax
4841,4841,Aclarubicin
4842,4842,Banana
4843,4843,Colfosceril palmitate
4844,4844,Diglyme
4845,4845,Vincamine
4846,4846,Carbazochrome
4847,4847,Tetramethylpyrazine nitrone
4848,4848,Ramiprilat
4849,4849,Pyrrolizidine
4850,4850,U-0126
4851,4851,Metofenazate
4852,4852,Sulfamerazine
4853,4853,Nogalamycin
4854,4854,Lifarizine
4855,4855,Acetone Cyanohydrin
4856,4856,(R)-Mandelic acid
4857,4857,D-Glutamic Acid
4858,4858,Apple cider vinegar
4859,4859,Etofenamate
4860,4860,Aluminum chlorohydrate
4861,4861,Niridazole
4862,4862,Lorajmine
4863,4863,Nusinersen
4864,4864,Uridine diphosphate glucose
4865,4865,Ethyl ferulate
4866,4866,Denopamine
4867,4867,Umespirone
4868,4868,Chamazulene
4869,4869,Tragacanth
4870,4870,PT-2385
4871,4871,Cinchocaine
4872,4872,Diminazene
4873,4873,Chlorotoxin
4874,4874,Losulazine
4875,4875,Alagebrium
4876,4876,Calcium fluoride
4877,4877,Fostriecin
4878,4878,Plaunotol
4879,4879,Enzacamene
4880,4880,Androstanedione
4881,4881,Niobium
4882,4882,3-Methylcytosine
4883,4883,Z-Pro-Prolinal
4884,4884,3-Methylpyridine
4885,4885,Pirozadil
4886,4886,Grape seed oil
4887,4887,Clove oil
4888,4888,Chlorphenesin carbamate
4889,4889,alpha-L-fucose
4890,4890,Pirprofen
4891,4891,Geneticin
4892,4892,Dill
4893,4893,Sivelestat
4894,4894,Tesaglitazar
4895,4895,Canavanine
4896,4896,Veverimer
4897,4897,Etozoline
4898,4898,Iopanoic acid
4899,4899,Pristinamycin
4900,4900,Alizapride
4901,4901,Bromopride
4902,4902,3-Tyrosine
4903,4903,Benzoctamine
4904,4904,NPS-2143
4905,4905,Embusartan
4906,4906,Mesosulfuron-methyl
4907,4907,Dianicline
4908,4908,Perindoprilat
4909,4909,Iguratimod
4910,4910,Iotrolan
4911,4911,Irindalone
4912,4912,Quisqualic acid
4913,4913,ABT-737
4914,4914,Diprenorphine
4915,4915,Norethandrolone
4916,4916,5-Aminouracil
4917,4917,Apricot kernel oil
4918,4918,Cupric sulfate
4919,4919,Dodecyltrimethylammonium
4920,4920,Steviolbioside
4921,4921,Moxestrol
4922,4922,Opaganib
4923,4923,Hydroxyethyl cellulose
4924,4924,Dulofibrate
4925,4925,2-Allylphenol
4926,4926,Afloqualone
4927,4927,Atacicept
4928,4928,Nitrilotriacetic acid
4929,4929,"N,N-dimethylformamide"
4930,4930,Echinomycin
4931,4931,Dihydroergocornine
4932,4932,Acetylphosphate
4933,4933,Medazomide
4934,4934,Taladegib
4935,4935,Ametantrone
4936,4936,Quinupramine
4937,4937,Baloxavir
4938,4938,Sitafloxacin
4939,4939,Peppermint oil
4940,4940,Ganglioside GM1
4941,4941,Dichlorobenzene
4942,4942,Cyclopenthiazide
4943,4943,Glunicate
4944,4944,Liarozole
4945,4945,Mitoquinone
4946,4946,Volinanserin
4947,4947,Dinalbuphine sebacate
4948,4948,Lobeglitazone
4949,4949,Nebularine
4950,4950,2-Isobutyl-3-methoxypyrazine
4951,4951,Dimethylcurcumin
4952,4952,Ovalicin
4953,4953,Cambendazole
4954,4954,Uridine-Diphosphate-N-Acetylglucosamine
4955,4955,Thyme oil
4956,4956,Miocamycin
4957,4957,Sorbitan trioleate
4958,4958,S-8510
4959,4959,Proglumetacin
4960,4960,Lithium hydroxide
4961,4961,Dermatophagoides farinae
4962,4962,Viquidil
4963,4963,Ferric pyrophosphate citrate
4964,4964,D-glyceraldehyde 3-phosphate
4965,4965,Ordopidine
4966,4966,Alnespirone
4967,4967,1-Androstenedione
4968,4968,Vanillyl butyl ether
4969,4969,5-fluorouridine
4970,4970,Etizolam
4971,4971,Indatraline
4972,4972,Dexefaroxan
4973,4973,Ecklonia cava
4974,4974,Porfiromycin
4975,4975,Rye
4976,4976,Dimiracetam
4977,4977,Butaperazine
4978,4978,Amprolium
4979,4979,Metronidazole benzoate
4980,4980,IC261
4981,4981,Actodigin
4982,4982,Delequamine
4983,4983,Josamycin
4984,4984,Siplizumab
4985,4985,Desonide
4986,4986,Gondoic acid
4987,4987,WIN 55212-2
4988,4988,2-Ethoxyethanol
4989,4989,Chymopapain
4990,4990,Clonazolam
4991,4991,Sacubitril
4992,4992,Pamidronic acid
4993,4993,4-(Dimethylamino)benzoic acid
4994,4994,TAK-243
4995,4995,Talsupram
4996,4996,Adamantane
4997,4997,Verlukast
4998,4998,Plitidepsin
4999,4999,Halopemide
