new_id,name,smiles
1691,Propyl Gallate,CCCOC(=O)C1=CC(=C(C(=C1)O)O)O
1692,Lipoxin B4,CCCCCC(C(C=CC=CC=CC=CC(CCCC(=O)O)O)O)O
1693,Sarsasapogenin,CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CCC6C5(CCC(C6)O)C)C)C)OC1
1694,Artemin,CC1C2CCC3(C(CCC(=C)C3(C2OC1=O)O)O)C
1695,2-Hydroxybenzaldehyde,C1=CC=C(C(=C1)C=O)O
1696,Prostaglandin H2,CCCCCC(C=CC1C2CC(C1CC=CCCCC(=O)O)OO2)O
1697,Allyl Alcohol,C=CCO
1698,"Phosphatidylinositol-3,4,5-Trisphosphate",
1699,Phosphoribosyl-Atp,C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N=C[N+](=C2N)C4C(C(C(O4)COP(=O)(O)O)O)O
1700,Verbascose,C(C1C(C(C(C(O1)OCC2C(C(C(C(O2)OCC3C(C(C(C(O3)OCC4C(C(C(C(O4)OC5(C(C(C(O5)CO)O)O)CO)O)O)O)O)O)O)O)O)O)O)O)O)O
1702,(+)-Syringaresinol,COC1=CC(=CC(=C1O)OC)C2C3COC(C3CO2)C4=CC(=C(C(=C4)OC)O)OC
1703,Coniferyl Alcohol,COC1=C(C=CC(=C1)C=CCO)O
1704,D-Glucitol,C(C(C(C(C(CO)O)O)O)O)O
1705,Tellimagrandin I,C1C(C(OC(=O)C2=CC(=C(C(=C2C3=C(C(=C(C=C3C(=O)O1)O)O)O)O)O)O)C(C(C=O)OC(=O)C4=CC(=C(C(=C4)O)O)O)OC(=O)C5=CC(=C(C(=C5)O)O)O)O
1706,D-Erythrose 4-Phosphate,C(C(C(C=O)O)O)OP(=O)(O)O
1707,Dyspropterin,CC(=O)C(=O)C1CNC2=C(N1)C(=O)NC(=N2)N
1708,Cyanidin 3-Galactoside,C1=CC(=C(C=C1C2=[O+]C3=CC(=CC(=C3C=C2OC4C(C(C(C(O4)CO)O)O)O)O)O)O)O.[Cl-]
1709,Vescalagin,C1C2C(C3C4C(C5=C(C(=C(C(=C5C(=O)O4)C6=C(C(=C(C(=C6C(=O)O3)C7=C(C(=C(C=C7C(=O)O2)O)O)O)O)O)O)O)O)O)O)OC(=O)C8=CC(=C(C(=C8C9=C(C(=C(C=C9C(=O)O1)O)O)O)O)O)O
1710,Sophorose,C(C1C(C(C(C(O1)OC(C=O)C(C(C(CO)O)O)O)O)O)O)O
1711,Erythrose,C(C(C(C=O)O)O)O
1712,Gitogenin,CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CCC6C5(CC(C(C6)O)O)C)C)C)OC1
1713,Ginsenoside Rh1,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CC(C4C3(CCC(C4(C)C)O)C)OC5C(C(C(C(O5)CO)O)O)O)C)O)C)O)C
1714,2-Phosphoglycerate,C(C(C(=O)O)OP(=O)(O)O)O
1715,Dgtp,C1C(C(OC1N2C=NC3=C2N=C(NC3=O)N)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O
1716,Thymidine Glycol,CC1(C(N(C(=O)NC1=O)C2CC(C(O2)CO)O)O)O
1717,Alpha-Chaconine,CC1CCC2C(C3C(N2C1)CC4C3(CCC5C4CC=C6C5(CCC(C6)OC7C(C(C(C(O7)CO)OC8C(C(C(C(O8)C)O)O)O)O)OC9C(C(C(C(O9)C)O)O)O)C)C)C
1718,O-Quinone,C1=CC(=O)C(=O)C=C1
1719,Saccharin Sodium,C1=CC=C2C(=C1)C(=O)[N-]S2(=O)=O.[Na+]
1720,Copper Sulfate,[O-]S(=O)(=O)[O-].[Cu+2]
1721,Zinc Acetate,CC(=O)[O-].CC(=O)[O-].[Zn+2]
1722,Saccharin,C1=CC=C2C(=C1)C(=O)NS2(=O)=O
1723,Dihydroxyacetone Phosphate,C(C(=O)COP(=O)(O)O)O
1724,Morphinone,CN1CCC23C4C1CC5=C2C(=C(C=C5)O)OC3C(=O)C=C4
1725,Erucic Acid,CCCCCCCCC=CCCCCCCCCCCCC(=O)O
1726,Gadoleic Acid,CCCCCCCCCCC=CCCCCCCCC(=O)O
1727,Sn-Glycerol-3-Phosphate,C(C(COP(=O)(O)O)O)O
1729,Morpholine,C1COCCN1
1730,Withanolide A,CC1=C(C(=O)OC(C1)C(C)(C2CCC3C2(CCC4C3C5C(O5)C6(C4(C(=O)C=CC6)C)O)C)O)C
1731,Biocytin,C1C2C(C(S1)CCCCC(=O)NCCCCC(C(=O)O)N)NC(=O)N2
1732,Indole-3-Pyruvate,C1=CC=C2C(=C1)C(=CN2)CC(=O)C(=O)O
1733,Pyrrole,C1=CNC=C1
1734,S-Allylcysteine,C=CCSCC(C(=O)O)N
1735,Sakuranetin,COC1=CC(=C2C(=O)CC(OC2=C1)C3=CC=C(C=C3)O)O
1736,12(S)-Leukotriene B4,CCCCCC=CCC(C=CC=CC=CC(CCCC(=O)O)O)O
1737,9-Cis-Retinoic Acid,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC(=O)O)C)C
1738,L-Thyronine,C1=CC(=CC=C1CC(C(=O)O)N)OC2=CC=C(C=C2)O
1739,4-Aminohippuric Acid,C1=CC(=CC=C1C(=O)NCC(=O)O)N
1740,Dihydroxyacetone,C(C(=O)CO)O
1741,Beta-Eudesmol,CC12CCCC(=C)C1CC(CC2)C(C)(C)O
1743,Fe3+,[Fe+3]
1744,"2,3-Pentanedione",CCC(=O)C(=O)C
1745,L-Stachydrine,C[N+]1(CCCC1C(=O)[O-])C
1746,Gamma-Cehc,CC1=C(C=C2CCC(OC2=C1C)(C)CCC(=O)O)O
1747,Cdp-Ethanolamine,C1=CN(C(=O)N=C1N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCCN)O)O
1748,Pepsin,
1749,Anthranilic Acid,C1=CC=C(C(=C1)C(=O)O)N
1750,Fumitremorgin C,CC(=CC1C2=C(CC3N1C(=O)C4CCCN4C3=O)C5=C(N2)C=C(C=C5)OC)C
1751,Dump,C1C(C(OC1N2C=CC(=O)NC2=O)COP(=O)(O)O)O
1752,Dtmp,CC1=CN(C(=O)NC1=O)C2CC(C(O2)COP(=O)(O)O)O
1753,Pheophorbide A,CCC1=C(C2=NC1=CC3=C(C4=C(C(C(=C5C(C(C(=CC6=NC(=C2)C(=C6C)C=C)N5)C)CCC(=O)O)C4=N3)C(=O)OC)O)C)C
1754,5-Hete,CCCCCC=CCC=CCC=CC=CC(CCCC(=O)O)O
1755,"4,5-Di-O-Caffeoylquinic Acid",C1C(C(C(CC1(C(=O)O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)OC(=O)C=CC3=CC(=C(C=C3)O)O)O
1756,Ginsenoside Rb3,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CCC4C3(CCC(C4(C)C)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)O)C)C)O)C)OC7C(C(C(C(O7)COC8C(C(C(CO8)O)O)O)O)O)O)C
1757,Clerosterol,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(=C)C
1758,3-Bromotyrosine,C1=CC(=C(C=C1CC(C(=O)O)N)Br)O
1759,4-Ethylphenol,CCC1=CC=C(C=C1)O
1760,2-Hydroxybutyric Acid,CCC(C(=O)O)O
1761,Propionylglycine,CCC(=O)NCC(=O)O
1762,1-Methylhistidine,CN1C=C(N=C1)CC(C(=O)O)N
1763,"N,N-Dimethylbenzylamine",CN(C)CC1=CC=CC=C1
1764,Neocnidilide,CCCCC1C2CCCC=C2C(=O)O1
1765,Phenylacetylglycine,C1=CC=C(C=C1)CC(=O)NCC(=O)O
1766,Sennoside B,C1=CC2=C(C(=C1)OC3C(C(C(C(O3)CO)O)O)O)C(=O)C4=C(C2C5C6=C(C(=CC=C6)OC7C(C(C(C(O7)CO)O)O)O)C(=O)C8=C5C=C(C=C8O)C(=O)O)C=C(C=C4O)C(=O)O
1767,2-Methoxyestradiol,CC12CCC3C(C1CCC2O)CCC4=CC(=C(C=C34)OC)O
1768,"2,8-Dihydroxyadenine",C12=C(NC(=O)N=C1NC(=O)N2)N
1769,Androsterone Glucuronide,CC12CCC(CC1CCC3C2CCC4(C3CCC4=O)C)OC5C(C(C(C(O5)C(=O)O)O)O)O
1770,Procyanidin B1,C1C(C(OC2=C1C(=CC(=C2C3C(C(OC4=CC(=CC(=C34)O)O)C5=CC(=C(C=C5)O)O)O)O)O)C6=CC(=C(C=C6)O)O)O
1771,1-Dodecanol,CCCCCCCCCCCCO
1772,Coenzyme A,CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O
1773,Geosmin,CC1CCCC2(C1(CCCC2)O)C
1774,O-Coumaric Acid,C1=CC=C(C(=C1)C=CC(=O)O)O
1775,"2,4-Diaminobutyric Acid",C(CN)C(C(=O)O)N
1776,Triphosphoric Acid,OP(=O)(O)OP(=O)(O)OP(=O)(O)O
1777,Equol,C1C(COC2=C1C=CC(=C2)O)C3=CC=C(C=C3)O
1778,Isopentyl Alcohol,CC(C)CCO
1779,Lactucin,CC1=C2C(C3C(C(C1)O)C(=C)C(=O)O3)C(=CC2=O)CO
1780,L-Sorbose,C1C(C(C(C(O1)(CO)O)O)O)O
1781,Trans-Beta-Ocimene,CC(=CCC=C(C)C=C)C
1782,Norbixin,CC(=CC=CC=C(C)C=CC=C(C)C=CC(=O)O)C=CC=C(C)C=CC(=O)O
1783,(+)-Pinoresinol,COC1=C(C=CC(=C1)C2C3COC(C3CO2)C4=CC(=C(C=C4)O)OC)O
1784,Arabinonic Acid,C(C(C(C(C(=O)O)O)O)O)O
1785,Shikimate,C1C(C(C(C=C1C(=O)[O-])O)O)O
1786,Tetradecanedioic Acid,C(CCCCCCC(=O)O)CCCCCC(=O)O
1787,Irilone,C1OC2=C(O1)C(=C3C(=C2)OC=C(C3=O)C4=CC=C(C=C4)O)O
1788,"22,23-Dihydroergosterol",CC(C)C(C)CCC(C)C1CCC2C1(CCC3C2=CC=C4C3(CCC(C4)O)C)C
1789,Echinenone,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC=CC=C(C)C=CC=C(C)C=CC2=C(C(=O)CCC2(C)C)C)C)C
1790,"3-Oxobutanoic Acid, 9Ci",
1791,Isothiocyanates,
1792,Glycitin,COC1=C(C=C2C(=C1)C(=O)C(=CO2)C3=CC=C(C=C3)O)OC4C(C(C(C(O4)CO)O)O)O
1793,13-Cis-Retinoic Acid,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC(=O)O)C)C
1794,Lacto-N-Neotetraose,CC(=O)NC1C(C(C(OC1OC2C(C(OC(C2O)OC(C(CO)O)C(C(C=O)O)O)CO)O)CO)OC3C(C(C(C(O3)CO)O)O)O)O
1795,Beta-Thujaplicin,CC(C)C1=CC(=O)C(=CC=C1)O
1796,Lumazine,C1=CN=C2C(=N1)C(=O)NC(=O)N2
1797,Ginkgetin,COC1=C(C=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)OC)O)C4=C(C=C(C5=C4OC(=CC5=O)C6=CC=C(C=C6)O)O)O
1798,4(10)-Thujene,CC(C)C12CCC(=C)C1C2
1799,Retinyl Ester,CC1CCCC(C1C=CC(=CC=CC(=CC(=O)O)C)C)(C)C
1800,Ethyl Nicotinate,CCOC(=O)C1=CN=CC=C1
1801,Amylopectin,
1802,Taxifolin 3-Rhamnoside,
1803,Dihydroceramide,CCCCCCCCCCCCCCCC(C(CO)NC=O)O
1804,2-Methoxy-4-Vinylphenol,COC1=C(C=CC(=C1)C=C)O
1805,Hesperetin 7-Neohesperidoside,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC(=C(C=C5)OC)O)O)CO)O)O)O)O)O
1806,8-Hydroxy-Deoxyguanosine,C1C(C(OC1N2C3=C(C(=O)NC(=N3)N)NC2=O)CO)O
1807,Desmosterol,CC(CCC=C(C)C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C
1808,"3,5-Di-O-Caffeoylquinic Acid",C1C(C(C(CC1(C(=O)O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)O)OC(=O)C=CC3=CC(=C(C=C3)O)O
1809,L-2-Aminobutanoic Acid,CCC(C(=O)O)N
1810,Dttp,CC1=CN(C(=O)NC1=O)C2CC(C(O2)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O
1811,Cyanate,C(=[N-])=O
1812,Inosine Triphosphate,C1=NC2=C(C(=O)N1)N=CN2C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O
1813,1-Propylamine,CCCN
1814,Ginkgolide C,CC1C(=O)OC2C1(C34C(=O)OC5C3(C2O)C6(C(C5O)C(C)(C)C)C(C(=O)OC6O4)O)O
1815,2-Aminoisobutyric Acid,CC(C)(C(=O)O)N
1816,Methylparaben,COC(=O)C1=CC=C(C=C1)O
1817,Trans-Isoasarone,CC=CC1=CC(=C(C=C1OC)OC)OC
1818,Sepiapterin,CC(C(=O)C1=NC2=C(NC1)N=C(NC2=O)N)O
1819,1-Butylamine,CCCCN
1820,Oxaloacetate,C(C(=O)C(=O)O)C(=O)O
1821,4-Aminophenol,C1=CC(=CC=C1N)O
1822,"3,5-Dihydroxy-4-Methoxybenzoic Acid",COC1=C(C=C(C=C1O)C(=O)O)O
1823,Thiamine Monophosphate,CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCOP(=O)(O)[O-]
1824,Kinobeon A,COC1=CC(=CC=CC=C2C=C(C(=O)C(=C2)OC)OC)C=C(C1=O)OC
1825,Butyrylcarnitine,CCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C
1826,N2-Succinyl-L-Ornithine,C(CC(C(=O)O)NC(=O)CCC(=O)O)CN
1827,Lariciresinol,COC1=C(C=CC(=C1)CC2COC(C2CO)C3=CC(=C(C=C3)O)OC)O
1828,S-Methyl-L-Methionine,C[S+](C)CCC(C(=O)O)N
1829,2-Methoxy-4-Methylphenol,CC1=CC(=C(C=C1)O)OC
1830,Pinostrobin,COC1=CC(=C2C(=O)CC(OC2=C1)C3=CC=CC=C3)O
1831,Convallatoxin,CC1C(C(C(C(O1)OC2CCC3(C4CCC5(C(CCC5(C4CCC3(C2)O)O)C6=CC(=O)OC6)C)C=O)O)O)O
1832,Myristate,CCCCCCCCCCCCCC(=O)[O-]
1833,Plastoquinone,CC1=C(C(=O)C(=CC1=O)CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)C
1834,Alpha-Carene,CC1=CCC2C(C1)C2(C)C
1835,Gardenin B,COC1=CC=C(C=C1)C2=CC(=O)C3=C(C(=C(C(=C3O2)OC)OC)OC)O
1836,Sporamin,CCCC[N+]1(C2CC(CC1C3C2O3)OC(=O)C(CO)C4=CC=CC=C4)C.[Br-]
1837,Maslinic Acid,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(C)C)O)O)C)C)C2C1)C)C(=O)O)C
1838,Cajanol,COC1=CC(=C2C(=C1)OCC(C2=O)C3=C(C=C(C=C3)O)OC)O
1839,Lipoamide,C1CSSC1CCCCC(=O)N
1840,Cob(I)Alamin,CC1=CC2=C(C=C1C)N(C=N2)C3C(C(C(O3)CO)OP(=O)(O)OC(C)CNC(=O)CCC4(C(C5C6(C(C(C(=N6)C(=C7C(C(C(=N7)C=C8C(C(C(=N8)C(=C4[N-]5)C)CCC(=O)N)(C)C)CCC(=O)N)(C)CC(=O)N)C)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)C)O.[Co]
1841,N1-Acetylspermine,CC(=O)NCCCNCCCCNCCCN
1842,1-Tetradecanol,CCCCCCCCCCCCCCO
1843,Betulonic Acid,CC(=C)C1CCC2(C1C3CCC4C5(CCC(=O)C(C5CCC4(C3(CC2)C)C)(C)C)C)C(=O)O
1844,2-Pyrrolidinone,C1CC(=O)NC1
1845,3-Hydroxyglutaric Acid,C(C(CC(=O)O)O)C(=O)O
1846,Ginsenoside Rd,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CCC4C3(CCC(C4(C)C)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)O)C)C)O)C)OC7C(C(C(C(O7)CO)O)O)O)C
1847,4-Vinylsyringol,COC1=CC(=CC(=C1O)OC)C=C
1848,Falcarindiol,CCCCCCCC=CC(C#CC#CC(C=C)O)O
1849,Quinolinate,C1=CC(=C(N=C1)C(=O)O)C(=O)O
1850,Diethylphosphate,CCOP(=O)(O)OCC
1851,Matairesinol,COC1=C(C=CC(=C1)CC2COC(=O)C2CC3=CC(=C(C=C3)O)OC)O
1852,Homoeriodictyol,COC1=C(C=CC(=C1)C2CC(=O)C3=C(C=C(C=C3O2)O)O)O
1853,Alliin,C=CCS(=O)CC(C(=O)O)N
1854,Melibiose,C(C1C(C(C(C(O1)OCC2C(C(C(C(O2)O)O)O)O)O)O)O)O
1855,Sodium Acetate,CC(=O)[O-].[Na+]
1856,Asiaticoside,CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(C)CO)O)O)C)C)C2C1C)C)C(=O)OC6C(C(C(C(O6)COC7C(C(C(C(O7)CO)OC8C(C(C(C(O8)C)O)O)O)O)O)O)O)O
1857,Madecassoside,CC1CCC2(CCC3(C(=CCC4C3(CC(C5C4(CC(C(C5(C)CO)O)O)C)O)C)C2C1C)C)C(=O)OC6C(C(C(C(O6)COC7C(C(C(C(O7)CO)OC8C(C(C(C(O8)C)O)O)O)O)O)O)O)O
1858,Scutellarein,C1=CC(=CC=C1C2=CC(=O)C3=C(O2)C=C(C(=C3O)O)O)O
1859,Luteolin 7-Glucoside,C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)OC4C(C(C(C(O4)CO)O)O)O)O)O)O
1860,Scolymoside,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC(=C4C(=C3)OC(=CC4=O)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O)O
1861,12(S)-Hpete,CCCCCC=CCC(C=CC=CCC=CCCCC(=O)O)OO
1862,M-Chlorohippuric Acid,C1=CC(=CC(=C1)Cl)C(=O)NCC(=O)O
1863,Solasodine,CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CC=C6C5(CCC(C6)O)C)C)C)NC1
1864,Ginsenoside Rh2,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CCC4C3(CCC(C4(C)C)OC5C(C(C(C(O5)CO)O)O)O)C)C)O)C)O)C
1865,Cellulase,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)O)CO)CO)O)O)O)O
1866,"3H-1,2-Dithiole-3-Thione",C1=CSSC1=S
1867,Dimethylarsinate,C[As](=O)(C)[O-]
1868,2-Pentanone,CCCC(=O)C
1869,N-Acetyl-L-Ornithine,CC(=O)NC(CCCN)C(=O)O
1870,Tocophersolan,
1871,Gamma-Glutamyl-Cysteine,
1872,Calcium Pantothenate,CC(C)(CO)C(C(=O)NCCC(=O)[O-])O.CC(C)(CO)C(C(=O)NCCC(=O)[O-])O.[Ca+2]
1873,Tectorigenin,COC1=C(C2=C(C=C1O)OC=C(C2=O)C3=CC=C(C=C3)O)O
1874,Hopeaphenol,C1=CC(=CC=C1C2C(C3=C4C(C(OC4=CC(=C3)O)C5=CC=C(C=C5)O)C6=C2C(=CC(=C6)O)O)C7C(C8=C(C=C(C=C8O)O)C9C(OC1=CC(=CC7=C91)O)C1=CC=C(C=C1)O)C1=CC=C(C=C1)O)O
1875,Potassium Iodide,[K+].[I-]
1876,(S)-Coclaurine,COC1=C(C=C2C(NCCC2=C1)CC3=CC=C(C=C3)O)O
1877,Curdione,CC1CCC=C(CC(=O)C(CC1=O)C(C)C)C
1878,Tryptophol,C1=CC=C2C(=C1)C(=CN2)CCO
1879,N-Butyl Acetate,CCCCOC(=O)C
1880,1-Deoxynojirimycin,C1C(C(C(C(N1)CO)O)O)O
1881,Adp-Ribose,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OCC4C(C(C(O4)O)O)O)O)O)N
1882,15-Kete,CCCCCC(=O)C=CC=CCC=CCC=CCCCC(=O)O
1883,Beta-Cyclocitral,CC1=C(C(CCC1)(C)C)C=O
1884,Perillaldehyde,CC(=C)C1CCC(=CC1)C=O
1885,Glyoxal,C(=O)C=O
1886,18-Hydroxycorticosterone,CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4C(=O)CO)CO)O
1887,Angiotensin Iii,CCC(C)C(C(=O)NC(CC1=CN=CN1)C(=O)N2CCCC2C(=O)NC(CC3=CC=CC=C3)C(=O)O)NC(=O)C(CC4=CC=C(C=C4)O)NC(=O)C(C(C)C)NC(=O)C(CCCN=C(N)N)N
1888,15-Hete,CCCCCC(C=CC=CCC=CCC=CCCCC(=O)O)O
1889,Gamma-Cyclodextrin,C(C1C2C(C(C(O1)OC3C(OC(C(C3O)O)OC4C(OC(C(C4O)O)OC5C(OC(C(C5O)O)OC6C(OC(C(C6O)O)OC7C(OC(C(C7O)O)OC8C(OC(C(C8O)O)OC9C(OC(O2)C(C9O)O)CO)CO)CO)CO)CO)CO)CO)O)O)O
1890,Cycloartenol,CC(CCC=C(C)C)C1CCC2(C1(CCC34C2CCC5C3(C4)CCC(C5(C)C)O)C)C
1891,Diethylamine,CCNCC
1892,1-Nonanol,CCCCCCCCCO
1893,Pseudouridine,C1=C(C(=O)NC(=O)N1)C2C(C(C(O2)CO)O)O
