head,relation,tail,weight,source,head_type,tail_type
BEMCENTINIB,inhibits,Tyrosine-protein kinase receptor UFO,1.0,chembl36_mechanism,COMPOUND,TARGET
LINIFANIB,inhibits,Receptor-type tyrosine-protein kinase FLT3,1.0,chembl36_mechanism,COMPOUND,TARGET
QUIZARTINIB,inhibits,Receptor-type tyrosine-protein kinase FLT3,1.0,chembl36_mechanism,COMPOUND,TARGET
QUIZARTINIB,inhibits,Proto-oncogene tyrosine-protein kinase receptor Ret,1.0,chembl36_mechanism,COMPOUND,TARGET
SARACATINIB,inhibits,Tyrosine-protein kinase ABL1,1.0,chembl36_mechanism,COMPOUND,TARGET
SARACATINIB,inhibits,Proto-oncogene tyrosine-protein kinase Src,1.0,chembl36_mechanism,COMPOUND,TARGET
VOLASERTIB,inhibits,Serine/threonine-protein kinase PLK1,1.0,chembl36_mechanism,COMPOUND,TARGET
CEP-1347,inhibits,Mitogen-activated protein kinase kinase kinase 11,1.0,chembl36_mechanism,COMPOUND,TARGET
CEP-1347,inhibits,Mitogen-activated protein kinase kinase kinase 10,1.0,chembl36_mechanism,COMPOUND,TARGET
CEP-1347,inhibits,Mitogen-activated protein kinase kinase kinase 9,1.0,chembl36_mechanism,COMPOUND,TARGET
CEP-1347,inhibits,Mitogen-activated protein kinase kinase kinase 13,1.0,chembl36_mechanism,COMPOUND,TARGET
CEP-1347,inhibits,Mitogen-activated protein kinase kinase kinase 12,1.0,chembl36_mechanism,COMPOUND,TARGET
LESTAURTINIB,inhibits,Receptor-type tyrosine-protein kinase FLT3,1.0,chembl36_mechanism,COMPOUND,TARGET
LESTAURTINIB,inhibits,Tyrosine-protein kinase JAK2,1.0,chembl36_mechanism,COMPOUND,TARGET
LESTAURTINIB,inhibits,Proto-oncogene tyrosine-protein kinase receptor Ret,1.0,chembl36_mechanism,COMPOUND,TARGET
CANERTINIB DIHYDROCHLORIDE,inhibits,Receptor tyrosine-protein kinase erbB-2,1.0,chembl36_mechanism,COMPOUND,TARGET
CANERTINIB DIHYDROCHLORIDE,inhibits,Receptor tyrosine-protein kinase erbB-4,1.0,chembl36_mechanism,COMPOUND,TARGET
MOMELOTINIB,inhibits,Tyrosine-protein kinase JAK1,1.0,chembl36_mechanism,COMPOUND,TARGET
MOMELOTINIB,inhibits,Tyrosine-protein kinase JAK2,1.0,chembl36_mechanism,COMPOUND,TARGET
LOSMAPIMOD,inhibits,Mitogen-activated protein kinase 14,1.0,chembl36_mechanism,COMPOUND,TARGET
LOSMAPIMOD,inhibits,Mitogen-activated protein kinase 11,1.0,chembl36_mechanism,COMPOUND,TARGET
FLUMATINIB,inhibits,Tyrosine-protein kinase ABL1,1.0,chembl36_mechanism,COMPOUND,TARGET
NERATINIB,inhibits,Receptor tyrosine-protein kinase erbB-2,1.0,chembl36_mechanism,COMPOUND,TARGET
BARICITINIB,inhibits,Tyrosine-protein kinase JAK1,1.0,chembl36_mechanism,COMPOUND,TARGET
BARICITINIB,inhibits,Tyrosine-protein kinase JAK2,1.0,chembl36_mechanism,COMPOUND,TARGET
ENCORAFENIB,inhibits,Serine/threonine-protein kinase B-raf,1.0,chembl36_mechanism,COMPOUND,TARGET
BINIMETINIB,inhibits,Dual specificity mitogen-activated protein kinase kinase 1,1.0,chembl36_mechanism,COMPOUND,TARGET
BINIMETINIB,inhibits,Dual specificity mitogen-activated protein kinase kinase 2,1.0,chembl36_mechanism,COMPOUND,TARGET
DACOMITINIB,inhibits,Receptor tyrosine-protein kinase erbB-2,1.0,chembl36_mechanism,COMPOUND,TARGET
DACOMITINIB,inhibits,Receptor tyrosine-protein kinase erbB-4,1.0,chembl36_mechanism,COMPOUND,TARGET
MIDOSTAURIN,inhibits,Receptor-type tyrosine-protein kinase FLT3,1.0,chembl36_mechanism,COMPOUND,TARGET
FOSTAMATINIB,inhibits,Tyrosine-protein kinase SYK,1.0,chembl36_mechanism,COMPOUND,TARGET
COBIMETINIB,inhibits,Dual specificity mitogen-activated protein kinase kinase 1,1.0,chembl36_mechanism,COMPOUND,TARGET
COBIMETINIB,inhibits,Dual specificity mitogen-activated protein kinase kinase 2,1.0,chembl36_mechanism,COMPOUND,TARGET
FEDRATINIB,inhibits,Receptor-type tyrosine-protein kinase FLT3,1.0,chembl36_mechanism,COMPOUND,TARGET
FEDRATINIB,inhibits,Tyrosine-protein kinase JAK2,1.0,chembl36_mechanism,COMPOUND,TARGET
PACRITINIB,inhibits,Tyrosine-protein kinase JAK2,1.0,chembl36_mechanism,COMPOUND,TARGET
PACRITINIB,inhibits,Receptor-type tyrosine-protein kinase FLT3,1.0,chembl36_mechanism,COMPOUND,TARGET
DOVITINIB,inhibits,Receptor-type tyrosine-protein kinase FLT3,1.0,chembl36_mechanism,COMPOUND,TARGET
MOTESANIB,inhibits,Proto-oncogene tyrosine-protein kinase receptor Ret,1.0,chembl36_mechanism,COMPOUND,TARGET
TARIQUIDAR,inhibits,ATP-dependent translocase ABCB1,1.0,chembl36_mechanism,COMPOUND,TARGET
ANACETRAPIB,inhibits,Cholesteryl ester transfer protein,1.0,chembl36_mechanism,COMPOUND,TARGET
DALCETRAPIB,inhibits,Cholesteryl ester transfer protein,1.0,chembl36_mechanism,COMPOUND,TARGET
RIDAFOROLIMUS,inhibits,Serine/threonine-protein kinase mTOR,1.0,chembl36_mechanism,COMPOUND,TARGET
FIBOFLAPON,inhibits,Arachidonate 5-lipoxygenase-activating protein,1.0,chembl36_mechanism,COMPOUND,TARGET
FIBOFLAPON SODIUM,inhibits,Arachidonate 5-lipoxygenase-activating protein,1.0,chembl36_mechanism,COMPOUND,TARGET
EVACETRAPIB,inhibits,Cholesteryl ester transfer protein,1.0,chembl36_mechanism,COMPOUND,TARGET
GANETESPIB,inhibits,Heat shock protein HSP90,1.0,chembl36_mechanism,COMPOUND,TARGET
RETASPIMYCIN HYDROCHLORIDE,inhibits,Heat shock protein HSP90,1.0,chembl36_mechanism,COMPOUND,TARGET
LITRONESIB,inhibits,Kinesin-like protein KIF11,1.0,chembl36_mechanism,COMPOUND,TARGET
FORIGERIMOD ACETATE,inhibits,Heat shock cognate 71 kDa protein,1.0,chembl36_mechanism,COMPOUND,TARGET
TANESPIMYCIN,inhibits,Heat shock protein HSP90,1.0,chembl36_mechanism,COMPOUND,TARGET
PREXASERTIB,inhibits,Serine/threonine-protein kinase Chk1,1.0,chembl36_mechanism,COMPOUND,TARGET
OBATOCLAX MESYLATE,inhibits,Bcl-2-like protein 1,1.0,chembl36_mechanism,COMPOUND,TARGET
OBATOCLAX MESYLATE,inhibits,Bcl-2-like protein 2,1.0,chembl36_mechanism,COMPOUND,TARGET
OBATOCLAX MESYLATE,inhibits,Induced myeloid leukemia cell differentiation protein Mcl-1,1.0,chembl36_mechanism,COMPOUND,TARGET
OBATOCLAX MESYLATE,inhibits,Bcl-2-related protein A1,1.0,chembl36_mechanism,COMPOUND,TARGET
OBATOCLAX MESYLATE,inhibits,Bcl-2-like protein 10,1.0,chembl36_mechanism,COMPOUND,TARGET
NAVITOCLAX,inhibits,Bcl-2-like protein 1,1.0,chembl36_mechanism,COMPOUND,TARGET
NAVITOCLAX,inhibits,Bcl-2-like protein 2,1.0,chembl36_mechanism,COMPOUND,TARGET
PREXASERTIB,inhibits,Serine/threonine-protein kinase Chk2,1.0,chembl36_mechanism,COMPOUND,TARGET
MARIMASTAT,inhibits,Matrix metalloproteinase-9,1.0,chembl36_mechanism,COMPOUND,TARGET
MEPAZINE ACETATE,inhibits,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,1.0,chembl36_mechanism,COMPOUND,TARGET
PERHEXILINE MALEATE,inhibits,Serine/threonine-protein kinase mTOR,1.0,chembl36_mechanism,COMPOUND,TARGET
ACALABRUTINIB,inhibits,Tyrosine-protein kinase BTK,1.0,chembl36_mechanism,COMPOUND,TARGET
NETARSUDIL DIMESYLATE,inhibits,Rho-associated protein kinase,1.0,chembl36_mechanism,COMPOUND,TARGET
CAPIVASERTIB,inhibits,Serine/threonine-protein kinase AKT,1.0,chembl36_mechanism,COMPOUND,TARGET
GLESATINIB,inhibits,Macrophage-stimulating protein receptor,1.0,chembl36_mechanism,COMPOUND,TARGET
VISTUSERTIB,inhibits,Serine/threonine-protein kinase mTOR,1.0,chembl36_mechanism,COMPOUND,TARGET
FOSTAMATINIB DISODIUM,inhibits,Tyrosine-protein kinase SYK,1.0,chembl36_mechanism,COMPOUND,TARGET
GILTERITINIB FUMARATE,inhibits,Receptor-type tyrosine-protein kinase FLT3,1.0,chembl36_mechanism,COMPOUND,TARGET
DACOMITINIB ANHYDROUS,inhibits,Receptor tyrosine-protein kinase erbB-2,1.0,chembl36_mechanism,COMPOUND,TARGET
DACOMITINIB ANHYDROUS,inhibits,Receptor tyrosine-protein kinase erbB-4,1.0,chembl36_mechanism,COMPOUND,TARGET
GILTERITINIB FUMARATE,inhibits,Tyrosine-protein kinase receptor UFO,1.0,chembl36_mechanism,COMPOUND,TARGET
NERATINIB,inhibits,Receptor tyrosine-protein kinase erbB-4,1.0,chembl36_mechanism,COMPOUND,TARGET
NERATINIB MALEATE,inhibits,Receptor tyrosine-protein kinase erbB-2,1.0,chembl36_mechanism,COMPOUND,TARGET
NERATINIB MALEATE,inhibits,Receptor tyrosine-protein kinase erbB-4,1.0,chembl36_mechanism,COMPOUND,TARGET
PEXIDARTINIB HYDROCHLORIDE,inhibits,Receptor-type tyrosine-protein kinase FLT3,1.0,chembl36_mechanism,COMPOUND,TARGET
RITLECITINIB,inhibits,Tyrosine-protein kinase JAK3,1.0,chembl36_mechanism,COMPOUND,TARGET
FEDRATINIB HYDROCHLORIDE,inhibits,Tyrosine-protein kinase JAK2,1.0,chembl36_mechanism,COMPOUND,TARGET
FEDRATINIB HYDROCHLORIDE,inhibits,Receptor-type tyrosine-protein kinase FLT3,1.0,chembl36_mechanism,COMPOUND,TARGET
ENTRECTINIB,inhibits,Proto-oncogene tyrosine-protein kinase ROS,1.0,chembl36_mechanism,COMPOUND,TARGET
ZANUBRUTINIB,inhibits,Tyrosine-protein kinase BTK,1.0,chembl36_mechanism,COMPOUND,TARGET
OSILODROSTAT PHOSPHATE,inhibits,"Cytochrome P450 11B1, mitochondrial",1.0,chembl36_mechanism,COMPOUND,TARGET
TRAMETINIB,inhibits,Dual specificity mitogen-activated protein kinase kinase; MEK1/2,1.0,chembl36_mechanism,COMPOUND,TARGET
TORCETRAPIB,inhibits,Cholesteryl ester transfer protein,1.0,chembl36_mechanism,COMPOUND,TARGET
OBICETRAPIB,inhibits,Cholesteryl ester transfer protein,1.0,chembl36_mechanism,COMPOUND,TARGET
SELPERCATINIB,inhibits,Proto-oncogene tyrosine-protein kinase receptor Ret,1.0,chembl36_mechanism,COMPOUND,TARGET
DIROXIMEL FUMARATE,inhibits,Kelch-like ECH-associated protein 1,1.0,chembl36_mechanism,COMPOUND,TARGET
MONOMETHYL FUMARATE,inhibits,Kelch-like ECH-associated protein 1,1.0,chembl36_mechanism,COMPOUND,TARGET
SELPERCATINIB,inhibits,Kinesin-1 heavy chain/ Tyrosine-protein kinase receptor RET,1.0,chembl36_mechanism,COMPOUND,TARGET
SELPERCATINIB,inhibits,Coiled-coil domain-containing protein 6/Tyrosine-protein kinase receptor RET,1.0,chembl36_mechanism,COMPOUND,TARGET
PRALSETINIB,inhibits,Proto-oncogene tyrosine-protein kinase receptor Ret,1.0,chembl36_mechanism,COMPOUND,TARGET
PRALSETINIB,inhibits,Coiled-coil domain-containing protein 6/Tyrosine-protein kinase receptor RET,1.0,chembl36_mechanism,COMPOUND,TARGET
PRALSETINIB,inhibits,Kinesin-1 heavy chain/ Tyrosine-protein kinase receptor RET,1.0,chembl36_mechanism,COMPOUND,TARGET
SELUMETINIB SULFATE,inhibits,Dual specificity mitogen-activated protein kinase kinase; MEK1/2,1.0,chembl36_mechanism,COMPOUND,TARGET
ROCACETRAPIB,inhibits,Cholesteryl ester transfer protein,1.0,chembl36_mechanism,COMPOUND,TARGET
IMPLITAPIDE,inhibits,Microsomal triglyceride transfer protein,1.0,chembl36_mechanism,COMPOUND,TARGET
BRANEBRUTINIB,inhibits,Tyrosine-protein kinase BTK,1.0,chembl36_mechanism,COMPOUND,TARGET
BREPOCITINIB,inhibits,Non-receptor tyrosine-protein kinase TYK2,1.0,chembl36_mechanism,COMPOUND,TARGET
LB-100,inhibits,Serine/threonine-protein phosphatase 2A catalytic subunit alpha isoform,1.0,chembl36_mechanism,COMPOUND,TARGET
RADOTINIB,inhibits,Bcr/Abl fusion protein,1.0,chembl36_mechanism,COMPOUND,TARGET
BMS-986142,inhibits,Tyrosine-protein kinase BTK,1.0,chembl36_mechanism,COMPOUND,TARGET
BREPOCITINIB,inhibits,Tyrosine-protein kinase JAK1,1.0,chembl36_mechanism,COMPOUND,TARGET
NAVTEMADLIN,inhibits,Tumour suppressor p53/oncoprotein Mdm2,1.0,chembl36_mechanism,COMPOUND,TARGET
EVOBRUTINIB,inhibits,Tyrosine-protein kinase BTK,1.0,chembl36_mechanism,COMPOUND,TARGET
ELSUBRUTINIB,inhibits,Tyrosine-protein kinase BTK,1.0,chembl36_mechanism,COMPOUND,TARGET
FENEBRUTINIB,inhibits,Tyrosine-protein kinase BTK,1.0,chembl36_mechanism,COMPOUND,TARGET
RILZABRUTINIB,inhibits,Tyrosine-protein kinase BTK,1.0,chembl36_mechanism,COMPOUND,TARGET
LB-100,inhibits,Serine/threonine-protein phosphatase 2A catalytic subunit beta isoform,1.0,chembl36_mechanism,COMPOUND,TARGET
LB-100,inhibits,Serine/threonine-protein phosphatase 5,1.0,chembl36_mechanism,COMPOUND,TARGET
BIIB021,inhibits,Heat shock protein HSP90,1.0,chembl36_mechanism,COMPOUND,TARGET
OCIFISERTIB,inhibits,Serine/threonine-protein kinase PLK4,1.0,chembl36_mechanism,COMPOUND,TARGET
ABIVERTINIB MALEATE,inhibits,Tyrosine-protein kinase BTK,1.0,chembl36_mechanism,COMPOUND,TARGET
ABIVERTINIB,inhibits,Tyrosine-protein kinase BTK,1.0,chembl36_mechanism,COMPOUND,TARGET
ZOSUQUIDAR,inhibits,ATP-dependent translocase ABCB1,1.0,chembl36_mechanism,COMPOUND,TARGET
GUSACITINIB,inhibits,Tyrosine-protein kinase SYK,1.0,chembl36_mechanism,COMPOUND,TARGET
BATOPROTAFIB,inhibits,Tyrosine-protein phosphatase non-receptor type 11,1.0,chembl36_mechanism,COMPOUND,TARGET
ONO-2952,inhibits,Translocator protein,1.0,chembl36_mechanism,COMPOUND,TARGET
ALVESPIMYCIN,inhibits,Heat shock protein HSP90,1.0,chembl36_mechanism,COMPOUND,TARGET
FILANESIB,inhibits,Kinesin-like protein KIF11,1.0,chembl36_mechanism,COMPOUND,TARGET
AZD-1236,inhibits,Matrix metalloproteinase-9,1.0,chembl36_mechanism,COMPOUND,TARGET
ISPINESIB,inhibits,Kinesin-like protein KIF11,1.0,chembl36_mechanism,COMPOUND,TARGET
ONALESPIB,inhibits,Heat shock protein HSP90,1.0,chembl36_mechanism,COMPOUND,TARGET
LANRAPLENIB,inhibits,Tyrosine-protein kinase SYK,1.0,chembl36_mechanism,COMPOUND,TARGET
SLX-4090,inhibits,Microsomal triglyceride transfer protein,1.0,chembl36_mechanism,COMPOUND,TARGET
TOMIVOSERTIB,inhibits,MAP kinase-interacting serine/threonine-protein kinase 1/2,1.0,chembl36_mechanism,COMPOUND,TARGET
RAZUPROTAFIB,inhibits,Receptor-type tyrosine-protein phosphatase beta,1.0,chembl36_mechanism,COMPOUND,TARGET
SNX 5422,inhibits,Heat shock protein HSP90,1.0,chembl36_mechanism,COMPOUND,TARGET
AZD-4877,inhibits,Kinesin-like protein KIF11,1.0,chembl36_mechanism,COMPOUND,TARGET
VECABRUTINIB,inhibits,Tyrosine-protein kinase BTK,1.0,chembl36_mechanism,COMPOUND,TARGET
TAS0612,inhibits,Serine/threonine-protein kinase AKT,1.0,chembl36_mechanism,COMPOUND,TARGET
TAS0612,inhibits,Ribosomal protein S6 kinase (P70S6K),1.0,chembl36_mechanism,COMPOUND,TARGET
RUSERONTINIB,inhibits,Receptor-type tyrosine-protein kinase FLT3,1.0,chembl36_mechanism,COMPOUND,TARGET
RUSERONTINIB,inhibits,Tyrosine-protein kinase ABL1,1.0,chembl36_mechanism,COMPOUND,TARGET
NINGETINIB,inhibits,Tyrosine-protein kinase Mer,1.0,chembl36_mechanism,COMPOUND,TARGET
NINGETINIB,inhibits,Receptor-type tyrosine-protein kinase FLT3,1.0,chembl36_mechanism,COMPOUND,TARGET
M4344,inhibits,Serine/threonine-protein kinase ATR,1.0,chembl36_mechanism,COMPOUND,TARGET
TEMUTERKIB,inhibits,Mitogen-activated protein kinase; ERK1/ERK2,1.0,chembl36_mechanism,COMPOUND,TARGET
ALRIZOMADLIN,inhibits,Tumour suppressor p53/oncoprotein Mdm2,1.0,chembl36_mechanism,COMPOUND,TARGET
ASN007,inhibits,Mitogen-activated protein kinase; ERK1/ERK2,1.0,chembl36_mechanism,COMPOUND,TARGET
GOLIDOCITINIB,inhibits,Tyrosine-protein kinase JAK1,1.0,chembl36_mechanism,COMPOUND,TARGET
BELVARAFENIB,inhibits,RAF serine/threonine protein kinase,1.0,chembl36_mechanism,COMPOUND,TARGET
BELZUTIFAN,inhibits,Endothelial PAS domain-containing protein 1,1.0,chembl36_mechanism,COMPOUND,TARGET
NAPORAFENIB,inhibits,B-raf/RAF proto-oncogene serine/threonine-protein kinase,1.0,chembl36_mechanism,COMPOUND,TARGET
ELIMUSERTIB,inhibits,Serine/threonine-protein kinase ATR,1.0,chembl36_mechanism,COMPOUND,TARGET
FF-10101,inhibits,Receptor-type tyrosine-protein kinase FLT3,1.0,chembl36_mechanism,COMPOUND,TARGET
KO-947,inhibits,Mitogen-activated protein kinase; ERK1/ERK2,1.0,chembl36_mechanism,COMPOUND,TARGET
NINGETINIB,inhibits,Tyrosine-protein kinase receptor UFO,1.0,chembl36_mechanism,COMPOUND,TARGET
IMATINIB MESYLATE,inhibits,Bcr/Abl fusion protein,1.0,chembl36_mechanism,COMPOUND,TARGET
DASATINIB ANHYDROUS,inhibits,Bcr/Abl fusion protein,1.0,chembl36_mechanism,COMPOUND,TARGET
BOSUTINIB MONOHYDRATE,inhibits,Bcr/Abl fusion protein,1.0,chembl36_mechanism,COMPOUND,TARGET
NILOTINIB HYDROCHLORIDE MONOHYDRATE,inhibits,Bcr/Abl fusion protein,1.0,chembl36_mechanism,COMPOUND,TARGET
ROPSACITINIB,inhibits,Non-receptor tyrosine-protein kinase TYK2,1.0,chembl36_mechanism,COMPOUND,TARGET
CFI-400945,inhibits,Serine/threonine-protein kinase PLK4,1.0,chembl36_mechanism,COMPOUND,TARGET
VODOBATINIB,inhibits,Tyrosine-protein kinase ABL1,1.0,chembl36_mechanism,COMPOUND,TARGET
BRIMAPITIDE,inhibits,Mitogen-activated protein kinase 10,1.0,chembl36_mechanism,COMPOUND,TARGET
IDASANUTLIN,inhibits,Tumour suppressor p53/oncoprotein Mdm2,1.0,chembl36_mechanism,COMPOUND,TARGET
LUMINESPIB,inhibits,Heat shock protein HSP90,1.0,chembl36_mechanism,COMPOUND,TARGET
OLVEREMBATINIB,inhibits,Bcr/Abl fusion protein,1.0,chembl36_mechanism,COMPOUND,TARGET
VODOBATINIB,inhibits,Bcr/Abl fusion protein,1.0,chembl36_mechanism,COMPOUND,TARGET
RIPASUDIL,inhibits,Rho-associated protein kinase,1.0,chembl36_mechanism,COMPOUND,TARGET
FASUDIL,inhibits,Rho-associated protein kinase,1.0,chembl36_mechanism,COMPOUND,TARGET
BELUMOSUDIL,inhibits,Rho-associated protein kinase 2,1.0,chembl36_mechanism,COMPOUND,TARGET
BELUMOSUDIL MESYLATE,inhibits,Rho-associated protein kinase,1.0,chembl36_mechanism,COMPOUND,TARGET
DAPANSUTRILE,inhibits,"NACHT, LRR and PYD domains-containing protein 3",1.0,chembl36_mechanism,COMPOUND,TARGET
VELIFLAPON,inhibits,Arachidonate 5-lipoxygenase-activating protein,1.0,chembl36_mechanism,COMPOUND,TARGET
RIPASUDIL HYDROCHLORIDE DIHYDRATE,inhibits,Rho-associated protein kinase,1.0,chembl36_mechanism,COMPOUND,TARGET
"BRIMAPITIDE, C-TERMINAL ACID",inhibits,Mitogen-activated protein kinase 10,1.0,chembl36_mechanism,COMPOUND,TARGET
ORELABRUTINIB,inhibits,Tyrosine-protein kinase BTK,1.0,chembl36_mechanism,COMPOUND,TARGET
PIRTOBRUTINIB,inhibits,Tyrosine-protein kinase BTK,1.0,chembl36_mechanism,COMPOUND,TARGET
SIMUROSERTIB,inhibits,Cell division cycle 7-related protein kinase,1.0,chembl36_mechanism,COMPOUND,TARGET
UMBRALISIB TOSYLATE,inhibits,Tyrosine-protein kinase ABL1,1.0,chembl36_mechanism,COMPOUND,TARGET
CTS-1027,inhibits,Matrix metalloproteinase-14,1.0,chembl36_mechanism,COMPOUND,TARGET
BIRICODAR,inhibits,ATP-dependent translocase ABCB1,1.0,chembl36_mechanism,COMPOUND,TARGET
TILPISERTIB,inhibits,Mitogen-activated protein kinase kinase kinase 8,1.0,chembl36_mechanism,COMPOUND,TARGET
ZANDATRIGINE,inhibits,Sodium channel protein type 8 subunit alpha,1.0,chembl36_mechanism,COMPOUND,TARGET
EDRALBRUTINIB,inhibits,Tyrosine-protein kinase BTK,1.0,chembl36_mechanism,COMPOUND,TARGET
LEVOKETOCONAZOLE,inhibits,"Cytochrome P450 11B1, mitochondrial",1.0,chembl36_mechanism,COMPOUND,TARGET
PELITREXOL,inhibits,Trifunctional purine biosynthetic protein adenosine-3,1.0,chembl36_mechanism,COMPOUND,TARGET
SIREMADLIN,inhibits,Tumour suppressor p53/oncoprotein Mdm2,1.0,chembl36_mechanism,COMPOUND,TARGET
REBIMASTAT,inhibits,Matrix metalloproteinase-9,1.0,chembl36_mechanism,COMPOUND,TARGET
REBIMASTAT,inhibits,Matrix metalloproteinase-14,1.0,chembl36_mechanism,COMPOUND,TARGET
AZENOSERTIB,inhibits,Wee1-like protein kinase,1.0,chembl36_mechanism,COMPOUND,TARGET
TALETRECTINIB,inhibits,Proto-oncogene tyrosine-protein kinase ROS,1.0,chembl36_mechanism,COMPOUND,TARGET
TOLEBRUTINIB,inhibits,Tyrosine-protein kinase BTK,1.0,chembl36_mechanism,COMPOUND,TARGET
ALDUMASTAT,inhibits,A disintegrin and metalloproteinase with thrombospondin motifs 5,1.0,chembl36_mechanism,COMPOUND,TARGET
BIRICODAR,inhibits,Multidrug resistance-associated protein 1,1.0,chembl36_mechanism,COMPOUND,TARGET
APRATASTAT,inhibits,Disintegrin and metalloproteinase domain-containing protein 17,1.0,chembl36_mechanism,COMPOUND,TARGET
CTS-1027,inhibits,Matrix metalloproteinase-9,1.0,chembl36_mechanism,COMPOUND,TARGET
ENCEQUIDAR,inhibits,ATP-dependent translocase ABCB1,1.0,chembl36_mechanism,COMPOUND,TARGET
SETOGEPRAM,inhibits,G-protein coupled receptor 84,1.0,chembl36_mechanism,COMPOUND,TARGET
VALSPODAR,inhibits,ATP-dependent translocase ABCB1,1.0,chembl36_mechanism,COMPOUND,TARGET
EX-527,inhibits,NAD-dependent protein deacetylase sirtuin-1,1.0,chembl36_mechanism,COMPOUND,TARGET
GSK2982772,inhibits,Receptor-interacting serine/threonine-protein kinase 1,1.0,chembl36_mechanism,COMPOUND,TARGET
ASCIMINIB HYDROCHLORIDE,inhibits,Bcr/Abl fusion protein,1.0,chembl36_mechanism,COMPOUND,TARGET
ACALABRUTINIB MALEATE,inhibits,Tyrosine-protein kinase BTK,1.0,chembl36_mechanism,COMPOUND,TARGET
PACRITINIB CITRATE,inhibits,Tyrosine-protein kinase JAK2,1.0,chembl36_mechanism,COMPOUND,TARGET
PACRITINIB CITRATE,inhibits,Receptor-type tyrosine-protein kinase FLT3,1.0,chembl36_mechanism,COMPOUND,TARGET
PEMETREXED TROMETHAMINE,inhibits,Trifunctional purine biosynthetic protein adenosine-3,1.0,chembl36_mechanism,COMPOUND,TARGET
RITLECITINIB TOSYLATE,inhibits,Tyrosine-protein kinase JAK3,1.0,chembl36_mechanism,COMPOUND,TARGET
PEMETREXED,inhibits,Trifunctional purine biosynthetic protein adenosine-3,1.0,chembl36_mechanism,COMPOUND,TARGET
REPOTRECTINIB,inhibits,Proto-oncogene tyrosine-protein kinase ROS,1.0,chembl36_mechanism,COMPOUND,TARGET
FILGOTINIB,inhibits,Tyrosine-protein kinase JAK2,1.0,chembl36_mechanism,COMPOUND,TARGET
FILGOTINIB,inhibits,Non-receptor tyrosine-protein kinase TYK2,1.0,chembl36_mechanism,COMPOUND,TARGET
FILGOTINIB,inhibits,Tyrosine-protein kinase JAK3,1.0,chembl36_mechanism,COMPOUND,TARGET
SUNITINIB,inhibits,Receptor-type tyrosine-protein kinase FLT3,1.0,chembl36_mechanism,COMPOUND,TARGET
SUNITINIB,inhibits,Proto-oncogene tyrosine-protein kinase receptor Ret,1.0,chembl36_mechanism,COMPOUND,TARGET
FILGOTINIB MALEATE,inhibits,Tyrosine-protein kinase JAK1,1.0,chembl36_mechanism,COMPOUND,TARGET
FILGOTINIB MALEATE,inhibits,Tyrosine-protein kinase JAK3,1.0,chembl36_mechanism,COMPOUND,TARGET
FILGOTINIB MALEATE,inhibits,Non-receptor tyrosine-protein kinase TYK2,1.0,chembl36_mechanism,COMPOUND,TARGET
FILGOTINIB MALEATE,inhibits,Tyrosine-protein kinase JAK2,1.0,chembl36_mechanism,COMPOUND,TARGET
PEMETREXED MONOHYDRATE,inhibits,Trifunctional purine biosynthetic protein adenosine-3,1.0,chembl36_mechanism,COMPOUND,TARGET
