head,relation,tail,weight,source,head_type,tail_type
"Synthetic Conjugated Estrogens, B",induces,SERPINA7,1.0,drugbank,DRUG,TARGET
Sodium fluoride,inhibits,ENOPH1,1.0,drugbank,DRUG,TARGET
Sodium fluoride,inhibits,eno,1.0,drugbank,DRUG,TARGET
Osimertinib,substrate_of,CYP3A4,1.0,drugbank,DRUG,TARGET
Osimertinib,inhibits,CYP3A4,1.0,drugbank,DRUG,TARGET
Osimertinib,induces,CYP3A4,1.0,drugbank,DRUG,TARGET
Osimertinib,induces,CYP1A2,1.0,drugbank,DRUG,TARGET
Osimertinib,inhibits,EGFR,1.0,drugbank,DRUG,TARGET
Osimertinib,binds,EGFR,1.0,drugbank,DRUG,TARGET
Osimertinib,substrate_of,ABCB1,1.0,drugbank,DRUG,TARGET
Osimertinib,substrate_of,ABCG2,1.0,drugbank,DRUG,TARGET
Tipiracil,inhibits,TYMP,1.0,drugbank,DRUG,TARGET
Tipiracil,substrate_of,SLC22A2,1.0,drugbank,DRUG,TARGET
Tipiracil,substrate_of,SLC47A1,1.0,drugbank,DRUG,TARGET
Esterified estrogens,substrate_of,CYP3A4,1.0,drugbank,DRUG,TARGET
Esterified estrogens,induces,SERPINA7,1.0,drugbank,DRUG,TARGET
Norgestrel,substrate_of,CYP3A4,1.0,drugbank,DRUG,TARGET
Norgestrel,inhibits,CYP19A1,1.0,drugbank,DRUG,TARGET
Norgestrel,activates,PGR,1.0,drugbank,DRUG,TARGET
Norgestrel,inhibits,SRD5A1,1.0,drugbank,DRUG,TARGET
Norgestrel,activates,AR,1.0,drugbank,DRUG,TARGET
Protirelin,binds,TRHR,1.0,drugbank,DRUG,TARGET
Fludeoxyglucose (18F),substrate_of,HK1,1.0,drugbank,DRUG,TARGET
Fludeoxyglucose (18F),substrate_of,SLC2A4,1.0,drugbank,DRUG,TARGET
Fludeoxyglucose (18F),substrate_of,SLC2A2,1.0,drugbank,DRUG,TARGET
Fludeoxyglucose (18F),substrate_of,SLC2A1,1.0,drugbank,DRUG,TARGET
Fludeoxyglucose (18F),substrate_of,SLC2A3,1.0,drugbank,DRUG,TARGET
Fludeoxyglucose (18F),substrate_of,SLC2A9,1.0,drugbank,DRUG,TARGET
Fludeoxyglucose (18F),substrate_of,SLC2A5,1.0,drugbank,DRUG,TARGET
Fludeoxyglucose (18F),substrate_of,SLC2A6,1.0,drugbank,DRUG,TARGET
Fludeoxyglucose (18F),substrate_of,SLC2A7,1.0,drugbank,DRUG,TARGET
Fludeoxyglucose (18F),substrate_of,SLC2A8,1.0,drugbank,DRUG,TARGET
Fludeoxyglucose (18F),substrate_of,SLC2A10,1.0,drugbank,DRUG,TARGET
Fludeoxyglucose (18F),substrate_of,SLC2A11,1.0,drugbank,DRUG,TARGET
Fludeoxyglucose (18F),substrate_of,SLC2A12,1.0,drugbank,DRUG,TARGET
Simethicone,inhibits,F10,1.0,drugbank,DRUG,TARGET
Omega-3-acid ethyl esters,inhibits,SOAT1,1.0,drugbank,DRUG,TARGET
Omega-3-acid ethyl esters,inhibits,SREBF1,1.0,drugbank,DRUG,TARGET
Dexchlorpheniramine maleate,substrate_of,CYP2D6,1.0,drugbank,DRUG,TARGET
Dexchlorpheniramine maleate,inhibits,CYP2D6,1.0,drugbank,DRUG,TARGET
Dexchlorpheniramine maleate,substrate_of,CYP3A4,1.0,drugbank,DRUG,TARGET
Dexchlorpheniramine maleate,inhibits,HRH1,1.0,drugbank,DRUG,TARGET
Dexchlorpheniramine maleate,substrate_of,SLC22A1,1.0,drugbank,DRUG,TARGET
Dexchlorpheniramine maleate,inhibits,SLC22A1,1.0,drugbank,DRUG,TARGET
Dexchlorpheniramine maleate,inhibits,SLC22A2,1.0,drugbank,DRUG,TARGET
Insulin degludec,induces,CYP1A2,1.0,drugbank,DRUG,TARGET
Insulin degludec,substrate_of,IDE,1.0,drugbank,DRUG,TARGET
Insulin degludec,activates,INSR,1.0,drugbank,DRUG,TARGET
Insulin degludec,modulates,INS,1.0,drugbank,DRUG,TARGET
Insulin degludec,activates,IGF1R,1.0,drugbank,DRUG,TARGET
Insulin degludec,binds,ALB,1.0,drugbank,DRUG,TARGET
Omega-3-carboxylic acids,substrate_of,CYP3A4,1.0,drugbank,DRUG,TARGET
Omega-3-carboxylic acids,substrate_of,CYP4F2,1.0,drugbank,DRUG,TARGET
Omega-3-carboxylic acids,inhibits,DGAT2,1.0,drugbank,DRUG,TARGET
Omega-3-carboxylic acids,binds,HSD17B10,1.0,drugbank,DRUG,TARGET
Omega-3-carboxylic acids,binds,ECHS1,1.0,drugbank,DRUG,TARGET
Omega-3-carboxylic acids,binds,HADH,1.0,drugbank,DRUG,TARGET
Omega-3-carboxylic acids,binds,ELOVL4,1.0,drugbank,DRUG,TARGET
Omega-3-carboxylic acids,binds,LPL,1.0,drugbank,DRUG,TARGET
Omega-3-carboxylic acids,binds,PCTP,1.0,drugbank,DRUG,TARGET
Omega-3-carboxylic acids,binds,PEBP1,1.0,drugbank,DRUG,TARGET
Ixazomib,substrate_of,CYP3A4,1.0,drugbank,DRUG,TARGET
Ixazomib,substrate_of,CYP1A2,1.0,drugbank,DRUG,TARGET
Ixazomib,substrate_of,CYP2B6,1.0,drugbank,DRUG,TARGET
Ixazomib,substrate_of,CYP2C8,1.0,drugbank,DRUG,TARGET
Ixazomib,substrate_of,CYP2D6,1.0,drugbank,DRUG,TARGET
Ixazomib,substrate_of,CYP2C19,1.0,drugbank,DRUG,TARGET
Ixazomib,substrate_of,CYP2C9,1.0,drugbank,DRUG,TARGET
Ixazomib,inhibits,PSMB5,1.0,drugbank,DRUG,TARGET
Ixazomib,substrate_of,ABCB1,1.0,drugbank,DRUG,TARGET
Calcium citrate,activates,CASR,1.0,drugbank,DRUG,TARGET
Calcium citrate,binds,CALR,1.0,drugbank,DRUG,TARGET
Calcium citrate,binds,CIB1,1.0,drugbank,DRUG,TARGET
Calcium citrate,activates,PDCD6,1.0,drugbank,DRUG,TARGET
Calcium citrate,binds,SRI,1.0,drugbank,DRUG,TARGET
Calcium citrate,activates,CHP1,1.0,drugbank,DRUG,TARGET
Calcium citrate,binds,SPARC,1.0,drugbank,DRUG,TARGET
Calcium citrate,binds,CANX,1.0,drugbank,DRUG,TARGET
Calcium citrate,binds,FBN2,1.0,drugbank,DRUG,TARGET
Calcium citrate,binds,S100B,1.0,drugbank,DRUG,TARGET
Calcium citrate,binds,CASQ2,1.0,drugbank,DRUG,TARGET
Calcium citrate,binds,RGN,1.0,drugbank,DRUG,TARGET
Calcium citrate,binds,PEF1,1.0,drugbank,DRUG,TARGET
Calcium citrate,binds,S100A6,1.0,drugbank,DRUG,TARGET
Calcium citrate,binds,TPT1,1.0,drugbank,DRUG,TARGET
Calcium citrate,binds,CIB2,1.0,drugbank,DRUG,TARGET
Calcium citrate,binds,S100A13,1.0,drugbank,DRUG,TARGET
Calcium citrate,binds,CASQ1,1.0,drugbank,DRUG,TARGET
Calcium citrate,binds,NUCB1,1.0,drugbank,DRUG,TARGET
Calcium citrate,binds,NUCB2,1.0,drugbank,DRUG,TARGET
Calcium citrate,binds,FBN3,1.0,drugbank,DRUG,TARGET
Calcium citrate,binds,GCA,1.0,drugbank,DRUG,TARGET
Calcium citrate,activates,CADPS,1.0,drugbank,DRUG,TARGET
Calcium citrate,activates,CALM2,1.0,drugbank,DRUG,TARGET
Calcium citrate,activates,CALM3,1.0,drugbank,DRUG,TARGET
Calcium citrate,binds,S100A16,1.0,drugbank,DRUG,TARGET
Calcium citrate,binds,CALB2,1.0,drugbank,DRUG,TARGET
Calcium citrate,binds,CAPS,1.0,drugbank,DRUG,TARGET
Calcium citrate,activates,CADPS2,1.0,drugbank,DRUG,TARGET
Calcium citrate,binds,CALR3,1.0,drugbank,DRUG,TARGET
Calcium citrate,activates,NRXN1,1.0,drugbank,DRUG,TARGET
Calcium citrate,binds,NCS1,1.0,drugbank,DRUG,TARGET
Calcium citrate,activates,CALM1,1.0,drugbank,DRUG,TARGET
Calcium citrate,substrate_of,TRPV6,1.0,drugbank,DRUG,TARGET
Calcium citrate,substrate_of,SLC8A1,1.0,drugbank,DRUG,TARGET
Calcium citrate,substrate_of,TRPV5,1.0,drugbank,DRUG,TARGET
Calcium citrate,substrate_of,RYR1,1.0,drugbank,DRUG,TARGET
Calcium citrate,substrate_of,RYR2,1.0,drugbank,DRUG,TARGET
Calcium citrate,substrate_of,PKD2L1,1.0,drugbank,DRUG,TARGET
Calcium citrate,substrate_of,RYR3,1.0,drugbank,DRUG,TARGET
Calcium citrate,substrate_of,PKD1L3,1.0,drugbank,DRUG,TARGET
Calcium citrate,substrate_of,CATSPER1,1.0,drugbank,DRUG,TARGET
Calcium citrate,substrate_of,CACNA1C,1.0,drugbank,DRUG,TARGET
Calcium citrate,substrate_of,CACNA1A,1.0,drugbank,DRUG,TARGET
Calcium citrate,substrate_of,CACNA1G,1.0,drugbank,DRUG,TARGET
Calcium citrate,substrate_of,CACNA1E,1.0,drugbank,DRUG,TARGET
Calcium citrate,substrate_of,CALB1,1.0,drugbank,DRUG,TARGET
Calcium citrate,substrate_of,S100G,1.0,drugbank,DRUG,TARGET
Calcium citrate,substrate_of,ALB,1.0,drugbank,DRUG,TARGET
Vitamin D,substrate_of,CYP2R1,1.0,drugbank,DRUG,TARGET
Vitamin D,substrate_of,CYP27B1,1.0,drugbank,DRUG,TARGET
Vitamin D,substrate_of,CYP3A4,1.0,drugbank,DRUG,TARGET
Vitamin D,binds,VDR,1.0,drugbank,DRUG,TARGET
Vitamin D,binds,GC,1.0,drugbank,DRUG,TARGET
Desirudin,substrate_of,CPA1,1.0,drugbank,DRUG,TARGET
Potassium bicarbonate,substrate_of,SLC12A2,1.0,drugbank,DRUG,TARGET
Potassium bicarbonate,substrate_of,SLC12A1,1.0,drugbank,DRUG,TARGET
Racepinephrine,activates,ADRA1A,1.0,drugbank,DRUG,TARGET
Racepinephrine,activates,ADRA1B,1.0,drugbank,DRUG,TARGET
Racepinephrine,activates,ADRA2A,1.0,drugbank,DRUG,TARGET
Racepinephrine,activates,ADRA2B,1.0,drugbank,DRUG,TARGET
Racepinephrine,activates,ADRA2C,1.0,drugbank,DRUG,TARGET
Racepinephrine,inhibits,ADRA1D,1.0,drugbank,DRUG,TARGET
Racepinephrine,activates,ADRB1,1.0,drugbank,DRUG,TARGET
Racepinephrine,activates,ADRB2,1.0,drugbank,DRUG,TARGET
Racepinephrine,activates,ADRB3,1.0,drugbank,DRUG,TARGET
Opium,substrate_of,CYP2D6,1.0,drugbank,DRUG,TARGET
Opium,substrate_of,CYP3A4,1.0,drugbank,DRUG,TARGET
Opium,activates,OPRD1,1.0,drugbank,DRUG,TARGET
Opium,activates,OPRK1,1.0,drugbank,DRUG,TARGET
Opium,activates,OPRM1,1.0,drugbank,DRUG,TARGET
Opium,binds,ALB,1.0,drugbank,DRUG,TARGET
Opium,binds,B2M,1.0,drugbank,DRUG,TARGET
Chromium,substrate_of,CYB5A,1.0,drugbank,DRUG,TARGET
Chromium,binds,TF,1.0,drugbank,DRUG,TARGET
Antithrombin Alfa,inhibits,F2,1.0,drugbank,DRUG,TARGET
Antithrombin Alfa,inhibits,F10,1.0,drugbank,DRUG,TARGET
Pentoxyverine,activates,SIGMAR1,1.0,drugbank,DRUG,TARGET
Pentoxyverine,inhibits,KCNH2,1.0,drugbank,DRUG,TARGET
Pentoxyverine,inhibits,SCN1A,1.0,drugbank,DRUG,TARGET
Pentoxyverine,activates,OPRK1,1.0,drugbank,DRUG,TARGET
Pentoxyverine,inhibits,OPRM1,1.0,drugbank,DRUG,TARGET
Levomefolic acid,substrate_of,MTR,1.0,drugbank,DRUG,TARGET
Levomefolic acid,substrate_of,SLC46A1,1.0,drugbank,DRUG,TARGET
Levomefolic acid,substrate_of,SLC19A1,1.0,drugbank,DRUG,TARGET
Protein C,activates,F5,1.0,drugbank,DRUG,TARGET
Protein C,activates,F8,1.0,drugbank,DRUG,TARGET
Alectinib,inhibits,ALK,1.0,drugbank,DRUG,TARGET
Alectinib,inhibits,ABCG2,1.0,drugbank,DRUG,TARGET
Alectinib,inhibits,ABCB1,1.0,drugbank,DRUG,TARGET
Sennosides,inhibits,AQP3,1.0,drugbank,DRUG,TARGET
Sennosides,inhibits,pol,1.0,drugbank,DRUG,TARGET
Moxidectin,substrate_of,CYP2B,1.0,drugbank,DRUG,TARGET
Moxidectin,binds,GluClX,1.0,drugbank,DRUG,TARGET
Lesinurad,substrate_of,CYP2C9,1.0,drugbank,DRUG,TARGET
Lesinurad,induces,CYP3A4,1.0,drugbank,DRUG,TARGET
Lesinurad,inhibits,SLC22A12,1.0,drugbank,DRUG,TARGET
Lesinurad,inhibits,SLC22A11,1.0,drugbank,DRUG,TARGET
Elbasvir,substrate_of,CYP3A4,1.0,drugbank,DRUG,TARGET
Elbasvir,substrate_of,CYP3A5,1.0,drugbank,DRUG,TARGET
Elbasvir,substrate_of,CYP3A7,1.0,drugbank,DRUG,TARGET
Elbasvir,substrate_of,CYP3A43,1.0,drugbank,DRUG,TARGET
Elbasvir,inhibits,NS5A,1.0,drugbank,DRUG,TARGET
Elbasvir,substrate_of,ABCB1,1.0,drugbank,DRUG,TARGET
Elbasvir,inhibits,ABCB1,1.0,drugbank,DRUG,TARGET
Grazoprevir,substrate_of,CYP3A4,1.0,drugbank,DRUG,TARGET
Grazoprevir,inhibits,CYP3A4,1.0,drugbank,DRUG,TARGET
Grazoprevir,inhibits,NS3/4A,1.0,drugbank,DRUG,TARGET
Grazoprevir,inhibits,gag-pol,1.0,drugbank,DRUG,TARGET
Grazoprevir,substrate_of,ABCB1,1.0,drugbank,DRUG,TARGET
Grazoprevir,substrate_of,SLCO1B1,1.0,drugbank,DRUG,TARGET
Grazoprevir,substrate_of,SLCO1B3,1.0,drugbank,DRUG,TARGET
Grazoprevir,substrate_of,ALB,1.0,drugbank,DRUG,TARGET
Grazoprevir,substrate_of,ORM1,1.0,drugbank,DRUG,TARGET
Venetoclax,substrate_of,CYP3A4,1.0,drugbank,DRUG,TARGET
Venetoclax,inhibits,CYP3A4,1.0,drugbank,DRUG,TARGET
Venetoclax,inhibits,BCL2,1.0,drugbank,DRUG,TARGET
Venetoclax,substrate_of,ABCB1,1.0,drugbank,DRUG,TARGET
Venetoclax,inhibits,ABCB1,1.0,drugbank,DRUG,TARGET
Venetoclax,inhibits,ABCG2,1.0,drugbank,DRUG,TARGET
Venetoclax,inhibits,SLCO1B1,1.0,drugbank,DRUG,TARGET
Asunaprevir,substrate_of,CYP3A4,1.0,drugbank,DRUG,TARGET
Asunaprevir,induces,CYP3A4,1.0,drugbank,DRUG,TARGET
Asunaprevir,substrate_of,CYP3A5,1.0,drugbank,DRUG,TARGET
Asunaprevir,induces,CYP3A5,1.0,drugbank,DRUG,TARGET
Asunaprevir,substrate_of,CYP2A6,1.0,drugbank,DRUG,TARGET
Asunaprevir,substrate_of,CYP2B6,1.0,drugbank,DRUG,TARGET
Asunaprevir,substrate_of,CYP2C9,1.0,drugbank,DRUG,TARGET
Asunaprevir,substrate_of,CYP2C19,1.0,drugbank,DRUG,TARGET
Asunaprevir,substrate_of,CYP2D6,1.0,drugbank,DRUG,TARGET
Asunaprevir,inhibits,CYP2D6,1.0,drugbank,DRUG,TARGET
Asunaprevir,inhibits,gag-pol,1.0,drugbank,DRUG,TARGET
Asunaprevir,substrate_of,SLCO1B1,1.0,drugbank,DRUG,TARGET
Asunaprevir,inhibits,SLCO1B1,1.0,drugbank,DRUG,TARGET
Asunaprevir,inhibits,SLCO1B3,1.0,drugbank,DRUG,TARGET
Asunaprevir,substrate_of,SLCO2B1,1.0,drugbank,DRUG,TARGET
Asunaprevir,inhibits,SLCO2B1,1.0,drugbank,DRUG,TARGET
Asunaprevir,substrate_of,ABCB1,1.0,drugbank,DRUG,TARGET
Asunaprevir,inhibits,ABCB1,1.0,drugbank,DRUG,TARGET
Etafedrine,activates,ADRB2,1.0,drugbank,DRUG,TARGET
Bilastine,inhibits,HRH1,1.0,drugbank,DRUG,TARGET
Bilastine,substrate_of,ABCB5,1.0,drugbank,DRUG,TARGET
Bilastine,inhibits,ABCB5,1.0,drugbank,DRUG,TARGET
Bilastine,substrate_of,SLCO1A2,1.0,drugbank,DRUG,TARGET
Bilastine,inhibits,SLCO2B1,1.0,drugbank,DRUG,TARGET
Antithrombin III human,binds,SERPINC1,1.0,drugbank,DRUG,TARGET
Velpatasvir,substrate_of,CYP2B6,1.0,drugbank,DRUG,TARGET
Velpatasvir,substrate_of,CYP2C8,1.0,drugbank,DRUG,TARGET
Velpatasvir,substrate_of,CYP3A4,1.0,drugbank,DRUG,TARGET
Velpatasvir,inhibits,NS5A,1.0,drugbank,DRUG,TARGET
Velpatasvir,substrate_of,ABCB1,1.0,drugbank,DRUG,TARGET
Velpatasvir,inhibits,ABCB1,1.0,drugbank,DRUG,TARGET
Velpatasvir,substrate_of,ABCG2,1.0,drugbank,DRUG,TARGET
Velpatasvir,inhibits,ABCG2,1.0,drugbank,DRUG,TARGET
Velpatasvir,inhibits,SLCO1B1,1.0,drugbank,DRUG,TARGET
Velpatasvir,inhibits,SLCO1B3,1.0,drugbank,DRUG,TARGET
Velpatasvir,inhibits,SLCO2B1,1.0,drugbank,DRUG,TARGET
Rupatadine,substrate_of,CYP3A4,1.0,drugbank,DRUG,TARGET
Rupatadine,substrate_of,CYP2C9,1.0,drugbank,DRUG,TARGET
Rupatadine,substrate_of,CYP2C19,1.0,drugbank,DRUG,TARGET
Rupatadine,substrate_of,CYP2D6,1.0,drugbank,DRUG,TARGET
Rupatadine,inhibits,PTAFR,1.0,drugbank,DRUG,TARGET
Rupatadine,inhibits,HRH1,1.0,drugbank,DRUG,TARGET
Opicapone,induces,CYP2C19,1.0,drugbank,DRUG,TARGET
Opicapone,inhibits,CYP2C8,1.0,drugbank,DRUG,TARGET
Opicapone,inhibits,CYP2C9,1.0,drugbank,DRUG,TARGET
Opicapone,inhibits,CYP1A2,1.0,drugbank,DRUG,TARGET
Opicapone,inhibits,CYP2B6,1.0,drugbank,DRUG,TARGET
Opicapone,inhibits,COMT,1.0,drugbank,DRUG,TARGET
Opicapone,substrate_of,ABCB1,1.0,drugbank,DRUG,TARGET
Opicapone,substrate_of,ABCG2,1.0,drugbank,DRUG,TARGET
Opicapone,substrate_of,SLCO1B3,1.0,drugbank,DRUG,TARGET
Opicapone,substrate_of,SLCO2B1,1.0,drugbank,DRUG,TARGET
Opicapone,inhibits,SLCO1B1,1.0,drugbank,DRUG,TARGET
Isavuconazole,substrate_of,CYP3A4,1.0,drugbank,DRUG,TARGET
Isavuconazole,inhibits,CYP3A4,1.0,drugbank,DRUG,TARGET
Isavuconazole,induces,CYP3A4,1.0,drugbank,DRUG,TARGET
Isavuconazole,substrate_of,CYP3A5,1.0,drugbank,DRUG,TARGET
Isavuconazole,inhibits,CYP3A5,1.0,drugbank,DRUG,TARGET
Isavuconazole,inhibits,CYP2C8,1.0,drugbank,DRUG,TARGET
Isavuconazole,induces,CYP2C8,1.0,drugbank,DRUG,TARGET
Isavuconazole,inhibits,CYP2C9,1.0,drugbank,DRUG,TARGET
Isavuconazole,induces,CYP2C9,1.0,drugbank,DRUG,TARGET
Isavuconazole,inhibits,CYP2C19,1.0,drugbank,DRUG,TARGET
Isavuconazole,inhibits,CYP2D6,1.0,drugbank,DRUG,TARGET
Isavuconazole,induces,CYP2B6,1.0,drugbank,DRUG,TARGET
Isavuconazole,inhibits,UGT1A9,1.0,drugbank,DRUG,TARGET
Isavuconazole,inhibits,UGT1A8,1.0,drugbank,DRUG,TARGET
Isavuconazole,inhibits,ERG11,1.0,drugbank,DRUG,TARGET
Isavuconazole,inhibits,KCNH2,1.0,drugbank,DRUG,TARGET
Isavuconazole,inhibits,CACNA1C,1.0,drugbank,DRUG,TARGET
Isavuconazole,inhibits,KCNJ6,1.0,drugbank,DRUG,TARGET
Isavuconazole,inhibits,KCNJ9,1.0,drugbank,DRUG,TARGET
Isavuconazole,inhibits,KCNJ11,1.0,drugbank,DRUG,TARGET
Isavuconazole,inhibits,KCNA5,1.0,drugbank,DRUG,TARGET
Isavuconazole,inhibits,KCND3,1.0,drugbank,DRUG,TARGET
Isavuconazole,inhibits,KCNQ1,1.0,drugbank,DRUG,TARGET
Isavuconazole,inhibits,SCN5A,1.0,drugbank,DRUG,TARGET
Isavuconazole,inhibits,ABCB1,1.0,drugbank,DRUG,TARGET
Isavuconazole,inhibits,ABCG2,1.0,drugbank,DRUG,TARGET
Isavuconazole,inhibits,SLC22A2,1.0,drugbank,DRUG,TARGET
Delamanid,substrate_of,ddn,1.0,drugbank,DRUG,TARGET
Delamanid,substrate_of,CYP3A4,1.0,drugbank,DRUG,TARGET
Delamanid,substrate_of,ALB,1.0,drugbank,DRUG,TARGET
Delamanid,substrate_of,ORM1,1.0,drugbank,DRUG,TARGET
Amifampridine,substrate_of,NAT1,1.0,drugbank,DRUG,TARGET
Amifampridine,substrate_of,NAT2,1.0,drugbank,DRUG,TARGET
Amifampridine,binds,KCNA1,1.0,drugbank,DRUG,TARGET
Amifampridine,inhibits,SLC22A2,1.0,drugbank,DRUG,TARGET
Vinflunine,substrate_of,CYP3A4,1.0,drugbank,DRUG,TARGET
Vinflunine,inhibits,TUBB,1.0,drugbank,DRUG,TARGET
Vinflunine,substrate_of,ABCB5,1.0,drugbank,DRUG,TARGET
Vinflunine,substrate_of,ABCB1,1.0,drugbank,DRUG,TARGET
Vinflunine,substrate_of,ALB,1.0,drugbank,DRUG,TARGET
Vinflunine,substrate_of,ORM1,1.0,drugbank,DRUG,TARGET
Pitolisant,substrate_of,CYP2D6,1.0,drugbank,DRUG,TARGET
Pitolisant,inhibits,CYP2D6,1.0,drugbank,DRUG,TARGET
Pitolisant,induces,CYP1A2,1.0,drugbank,DRUG,TARGET
Pitolisant,induces,CYP2B6,1.0,drugbank,DRUG,TARGET
Pitolisant,substrate_of,CYP3A4,1.0,drugbank,DRUG,TARGET
Pitolisant,induces,CYP3A4,1.0,drugbank,DRUG,TARGET
Pitolisant,inhibits,HRH3,1.0,drugbank,DRUG,TARGET
Pitolisant,activates,HRH3,1.0,drugbank,DRUG,TARGET
Pitolisant,binds,KCNH2,1.0,drugbank,DRUG,TARGET
Pitolisant,inhibits,SLC22A1,1.0,drugbank,DRUG,TARGET
Pitolisant,binds,ALB,1.0,drugbank,DRUG,TARGET
Pitolisant,binds,ORM1,1.0,drugbank,DRUG,TARGET
Tafamidis,binds,TTR,1.0,drugbank,DRUG,TARGET
Tafamidis,inhibits,ABCG2,1.0,drugbank,DRUG,TARGET
Tafamidis,inhibits,SLC22A6,1.0,drugbank,DRUG,TARGET
Tafamidis,inhibits,SLC22A8,1.0,drugbank,DRUG,TARGET
Tucatinib,substrate_of,CYP2C8,1.0,drugbank,DRUG,TARGET
Tucatinib,substrate_of,CYP3A4,1.0,drugbank,DRUG,TARGET
Tucatinib,inhibits,ERBB2,1.0,drugbank,DRUG,TARGET
Tucatinib,inhibits,ERBB3,1.0,drugbank,DRUG,TARGET
Tucatinib,substrate_of,ABCG2,1.0,drugbank,DRUG,TARGET
Tucatinib,substrate_of,ABCB1,1.0,drugbank,DRUG,TARGET
Tucatinib,inhibits,SLC22A2,1.0,drugbank,DRUG,TARGET
Tucatinib,inhibits,SLC47A1,1.0,drugbank,DRUG,TARGET
Tucatinib,inhibits,SLC47A2,1.0,drugbank,DRUG,TARGET
Rebamipide,inhibits,FPR1,1.0,drugbank,DRUG,TARGET
Triheptanoin,binds,ALB,1.0,drugbank,DRUG,TARGET
Fruquintinib,substrate_of,CYP2C8,1.0,drugbank,DRUG,TARGET
Fruquintinib,substrate_of,CYP2C9,1.0,drugbank,DRUG,TARGET
Fruquintinib,substrate_of,CYP2C19,1.0,drugbank,DRUG,TARGET
Fruquintinib,substrate_of,CYP3A4,1.0,drugbank,DRUG,TARGET
Fruquintinib,substrate_of,CYP3A5,1.0,drugbank,DRUG,TARGET
Fruquintinib,substrate_of,CYP3A7,1.0,drugbank,DRUG,TARGET
Fruquintinib,inhibits,FLT1,1.0,drugbank,DRUG,TARGET
Fruquintinib,inhibits,KDR,1.0,drugbank,DRUG,TARGET
Fruquintinib,inhibits,FLT4,1.0,drugbank,DRUG,TARGET
Daprodustat,substrate_of,CYP2C8,1.0,drugbank,DRUG,TARGET
Daprodustat,inhibits,CYP2C8,1.0,drugbank,DRUG,TARGET
Daprodustat,substrate_of,CYP3A4,1.0,drugbank,DRUG,TARGET
Daprodustat,inhibits,EGLN1,1.0,drugbank,DRUG,TARGET
Daprodustat,inhibits,EGLN2,1.0,drugbank,DRUG,TARGET
Daprodustat,inhibits,EGLN3,1.0,drugbank,DRUG,TARGET
Daprodustat,inhibits,SLCO1B1,1.0,drugbank,DRUG,TARGET
Daprodustat,inhibits,SLCO1B3,1.0,drugbank,DRUG,TARGET
Daprodustat,substrate_of,SLC22A6,1.0,drugbank,DRUG,TARGET
Daprodustat,substrate_of,SLC22A8,1.0,drugbank,DRUG,TARGET
Daprodustat,substrate_of,ABCG2,1.0,drugbank,DRUG,TARGET
Selumetinib,substrate_of,CYP2C19,1.0,drugbank,DRUG,TARGET
Selumetinib,substrate_of,CYP3A4,1.0,drugbank,DRUG,TARGET
Selumetinib,substrate_of,CYP2C9,1.0,drugbank,DRUG,TARGET
Selumetinib,substrate_of,CYP1A2,1.0,drugbank,DRUG,TARGET
Selumetinib,substrate_of,CYP2C8,1.0,drugbank,DRUG,TARGET
Selumetinib,substrate_of,CYP2E1,1.0,drugbank,DRUG,TARGET
Selumetinib,substrate_of,CYP3A5,1.0,drugbank,DRUG,TARGET
Selumetinib,substrate_of,UGT1A1,1.0,drugbank,DRUG,TARGET
Selumetinib,binds,UGT1A3,1.0,drugbank,DRUG,TARGET
Selumetinib,inhibits,MAP2K1,1.0,drugbank,DRUG,TARGET
Selumetinib,inhibits,MAP2K2,1.0,drugbank,DRUG,TARGET
Selumetinib,substrate_of,ABCB1,1.0,drugbank,DRUG,TARGET
Selumetinib,substrate_of,ABCG2,1.0,drugbank,DRUG,TARGET
Selumetinib,binds,ALB,1.0,drugbank,DRUG,TARGET
Selumetinib,binds,ORM1,1.0,drugbank,DRUG,TARGET
Naldemedine,substrate_of,CYP3A4,1.0,drugbank,DRUG,TARGET
Naldemedine,substrate_of,UGT1A3,1.0,drugbank,DRUG,TARGET
Naldemedine,inhibits,OPRD1,1.0,drugbank,DRUG,TARGET
Naldemedine,inhibits,OPRK1,1.0,drugbank,DRUG,TARGET
Naldemedine,inhibits,OPRM1,1.0,drugbank,DRUG,TARGET
Naldemedine,substrate_of,ABCB5,1.0,drugbank,DRUG,TARGET
Voclosporin,substrate_of,CYP3A4,1.0,drugbank,DRUG,TARGET
Voclosporin,inhibits,CYP3A4,1.0,drugbank,DRUG,TARGET
Voclosporin,binds,CAMLG,1.0,drugbank,DRUG,TARGET
Voclosporin,inhibits,PPP3R1,1.0,drugbank,DRUG,TARGET
Voclosporin,inhibits,PPP3R2,1.0,drugbank,DRUG,TARGET
Voclosporin,inhibits,PPP3CA,1.0,drugbank,DRUG,TARGET
Voclosporin,substrate_of,ABCB1,1.0,drugbank,DRUG,TARGET
Voclosporin,inhibits,ABCB1,1.0,drugbank,DRUG,TARGET
Pacritinib,substrate_of,CYP3A4,1.0,drugbank,DRUG,TARGET
Pacritinib,inhibits,CYP3A4,1.0,drugbank,DRUG,TARGET
Pacritinib,induces,CYP3A4,1.0,drugbank,DRUG,TARGET
Pacritinib,inhibits,CYP1A2,1.0,drugbank,DRUG,TARGET
Pacritinib,induces,CYP1A2,1.0,drugbank,DRUG,TARGET
Pacritinib,inhibits,CYP2C19,1.0,drugbank,DRUG,TARGET
